segment,best_model,actual_price,predicted_price,abs_error_vnd,ape,source,district_name,category_name,model_category,ward,area,rooms,price_per_m2
rent,RF + XGBoost Ensemble,35000000.000000015,75629289.75676161,40629289.756761596,1.160836850193188,mogi,Thành phố Thủ Đức,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng,Không rõ,250,0,140000
rent,RF + XGBoost Ensemble,39000000.00000001,34628781.880191036,4371218.119808972,0.11208251589253772,mogi,Quận Bình Tân,Phòng/Cho thuê,Phòng trọ,Không rõ,160,4,243750
rent,RF + XGBoost Ensemble,24999999.999999963,21766674.37096261,3233325.629037354,0.12933302516149436,mogi,Thành phố Thủ Đức,Biệt thự,Biệt thự/cao cấp,Không rõ,80,4,312500
rent,RF + XGBoost Ensemble,9999999.999999996,12230973.833762612,2230973.833762616,0.22309738337626167,alonhadat,Quận 8,Căn hộ/Chung cư,Căn hộ,Phường Bình Đông,90,2,111111.11111111112
rent,RF + XGBoost Ensemble,9999999.999999996,20990593.170732744,10990593.170732748,1.0990593170732752,alonhadat,Thành phố Thủ Đức,Văn phòng/Mặt bằng,Tòa nhà/văn phòng/mặt bằng,Phường Hiệp Bình,90,2,111111.11111111112
rent,RF + XGBoost Ensemble,14499999.99999999,21179092.593050644,6679092.593050653,0.46062707538280395,alonhadat,Quận Tân Phú,Văn phòng/Mặt bằng,Tòa nhà/văn phòng/mặt bằng,Phường Tân Sơn Nhì,92,4,157608.69565217392
rent,RF + XGBoost Ensemble,42000000.00000003,32471280.02039488,9528719.97960515,0.22687428522869388,alonhadat,Quận 7,Căn hộ/Chung cư,Căn hộ,Phường Tân Hưng,135,3,311111.1111111111
rent,RF + XGBoost Ensemble,39999999.999999985,34031251.39198566,5968748.608014323,0.14921871520035812,alonhadat,Quận 7,Căn hộ/Chung cư,Căn hộ,Phường Tân Mỹ,146,3,273972.602739726
rent,RF + XGBoost Ensemble,65000000.00000007,40634314.9628487,24365685.037151366,0.3748566928792514,alonhadat,Quận 1,Văn phòng/Mặt bằng,Tòa nhà/văn phòng/mặt bằng,Phường Cầu Ông Lãnh,75,4,866666.6666666666
rent,RF + XGBoost Ensemble,12000000.000000007,23451915.024697423,11451915.024697416,0.9543262520581174,luachonnhadat,Quận 6,Nhà phố,Nhà phố/nhà ở,Không rõ,76,4,157894.73684210525
rent,RF + XGBoost Ensemble,219999999.99999964,211093180.21682605,8906819.78317359,0.04048554446897094,chotot,Quận Tân Phú,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng,Phường Tây Thạnh,160,1,1375000
rent,RF + XGBoost Ensemble,169999999.99999988,155809698.0671745,14190301.932825387,0.08347236431073762,chotot,Quận Bình Tân,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng,Phường Bình Trị Đông B,100,1,1700000
rent,RF + XGBoost Ensemble,57999999.99999995,58834731.77676352,834731.7767635733,0.014391927185578864,chotot,Quận 12,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng,Phường Thạnh Xuân,50,1,1160000
rent,RF + XGBoost Ensemble,12499999.999999985,11101578.681836106,1398421.3181638792,0.11187370545311047,mogi,Quận 1,Căn hộ,Căn hộ,Không rõ,50,1,250000
rent,RF + XGBoost Ensemble,12000000.000000007,12950677.595320895,950677.5953208879,0.07922313294340727,mogi,Quận 3,Căn hộ,Căn hộ,Không rõ,50,1,240000
rent,RF + XGBoost Ensemble,8999999.999999996,10614924.201722985,1614924.2017229889,0.1794360224136655,mogi,Quận 3,Căn hộ,Căn hộ,Không rõ,40,1,225000
rent,RF + XGBoost Ensemble,11500000.000000019,12100689.198676916,600689.1986768972,0.05223384336320837,mogi,Quận 1,Căn hộ,Căn hộ,Không rõ,45,1,255555.55555555556
rent,RF + XGBoost Ensemble,12499999.999999985,18758765.390225492,6258765.390225507,0.5007012312180412,mogi,Quận 1,Căn hộ,Căn hộ,Không rõ,70,2,178571.42857142858
rent,RF + XGBoost Ensemble,6000000,7799477.658179652,1799477.658179652,0.299912943029942,mogi,Quận Bình Thạnh,Căn hộ,Căn hộ,Không rõ,35,1,171428.57142857142
rent,RF + XGBoost Ensemble,8000000.000000002,8509175.649705078,509175.6497050766,0.06364695621313456,mogi,Quận 1,Căn hộ,Căn hộ,Không rõ,40,1,200000
rent,RF + XGBoost Ensemble,13499999.999999993,12116943.458864516,1383056.541135477,0.10244863267670205,mogi,Thành phố Thủ Đức,Căn hộ,Căn hộ,Không rõ,65,2,207692.3076923077
rent,RF + XGBoost Ensemble,11500000.000000019,9822724.904876865,1677275.0951231532,0.1458500082715783,mogi,Thành phố Thủ Đức,Căn hộ,Căn hộ,Không rõ,50,1,230000
rent,RF + XGBoost Ensemble,9999999.999999996,11862811.515794057,1862811.5157940611,0.1862811515794062,mogi,Quận Tân Bình,Căn hộ,Căn hộ,Không rõ,87,2,114942.52873563218
rent,RF + XGBoost Ensemble,13000000.000000013,7431276.087783592,5568723.912216421,0.4283633778628012,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,30,1,433333.3333333333
rent,RF + XGBoost Ensemble,15000000.00000001,15491771.972984755,491771.9729847461,0.032784798198983056,mogi,Quận 3,Căn hộ,Căn hộ,Không rõ,85,2,176470.58823529413
rent,RF + XGBoost Ensemble,26999999.999999993,26708103.864737906,291896.135262087,0.010810967972669892,mogi,Quận 7,Căn hộ,Căn hộ,Không rõ,105,3,257142.85714285713
rent,RF + XGBoost Ensemble,16000000.000000026,12087667.619329806,3912332.3806702197,0.24452077379188833,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,50,1,320000
rent,RF + XGBoost Ensemble,15000000.00000001,10798950.07733581,4201049.922664199,0.28006999484427975,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,45,1,333333.3333333333
rent,RF + XGBoost Ensemble,12000000.000000007,15199641.481756138,3199641.4817561302,0.266636790146344,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,75,2,160000
rent,RF + XGBoost Ensemble,16999999.999999974,17125448.903960455,125448.90396048129,0.007379347291793028,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,80,2,212500
rent,RF + XGBoost Ensemble,12000000.000000007,15222464.045746595,3222464.045746587,0.2685386704788821,mogi,Quận 4,Căn hộ,Căn hộ,Không rõ,77,2,155844.15584415584
rent,RF + XGBoost Ensemble,60000000.0000001,47349084.24625065,12650915.753749445,0.21084859589582375,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Không rõ,100,5,600000
rent,RF + XGBoost Ensemble,25999999.999999985,92749290.90426457,66749290.904264584,2.5672804193947933,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Không rõ,175,3,148571.42857142858
rent,RF + XGBoost Ensemble,40999999.999999985,25520822.783294886,15479177.216705099,0.37754090772451476,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Không rõ,60,4,683333.3333333334
rent,RF + XGBoost Ensemble,24999999.999999963,29831813.184688304,4831813.184688341,0.19327252738753392,mogi,Quận Tân Bình,Phòng/Cho thuê,Phòng trọ,Không rõ,125,6,200000
rent,RF + XGBoost Ensemble,27999999.99999999,29479367.793640424,1479367.7936404347,0.052834564058586976,mogi,Quận Phú Nhuận,Nhà phố,Biệt thự/cao cấp,Không rõ,90,4,311111.1111111111
