segment,model_exclusion_reason,source,title,price,area,price_per_m2,district_name,category_name,model_category
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,Vi trí vàng 53m/2PN/ 2 tỷ 160 /vay 70% full nội thất / SHR,53000000000,53,1000000000,Quận Bình Thạnh,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,muaban,"350 tỷ, 3550m2,Bán đất 3 MT số 544 Nguyễn Duy Trinh-Bình Trưng Đông,Q2",350000000000,3550,98591549.29577464,Thành phố Thủ Đức,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,Bán đất trống khu phân lô đồng bộ hẻm 8m,6000000000,5,1200000000,Quận Bình Thạnh,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Bán tòa căn hộ dịch vụ Thảo Điền, khu LBC, 243.7m2 đất, 1 hầm + 6 tầng",118000000000,243.7,484201887.5666804,Thành phố Thủ Đức,Căn hộ,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,SỐC Chủ Ngộp | Chỉ 580 triệu sở hữu ngay 350m2 ( có thổ cư ) tại tân an hội củ chi,580000000,350,1657142.857142857,Huyện Củ Chi,Bất động sản khác,Khác
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Vỡ nợ bán nhà 1t1l đường Nguyễn Thị Búp, quận 12-dt 35m2 có sổ hồng riêng, hẻm xe hơi",455000000,35,13000000,Quận 12,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Biệt thự VIP Vinhomes Golden River Quận 1 - 225m² - Hầm 4 lầu - 330 tỷ,330000000000,225,1466666666.6666667,Quận 1,Nhà phố,Biệt thự/cao cấp
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Biệt Thự Compound Saigon Pearl Hạng Sang Nội Thất Dát Vàng 24k, 260 tỷ",250000000000,250,1000000000,Quận Bình Thạnh,Nhà phố,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,"SIÊU PHẨM KHÁCH SẠN – CĂN HỘ DỊCH VỤ NGAY LÕI BẾN THÀNH, QUẬN 1 HẦM + 8 TẦNG – DÒ",110000000000,130,846153846.1538461,Quận 1,Căn hộ chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Bán nha MT Nguyễn Đình Chiểu Q.3 - 7 Tầng - 1844m2 - giá 300 tỷ,300000000000,260,1153846153.8461535,Quận 3,Bất động sản khác,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Bán căn hộ Vincom Đồng Khởi Q.1 - 235m2 4pn 3wc,90000000000,235,382978723.40425533,Quận 1,Căn hộ,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Chính chủ bán biệt thự dát vàng Nguyễn Đình Chiểu Q.1 - 330 TỶ,330000000000,313,1054313099.0415336,Quận 1,Nhà phố,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Chính chủ bán ks đường Bùi Thị Xuân Q.1- 5,5m x 18,2m giá 138 tỷ",138000000000,89,1550561797.752809,Quận 1,Bất động sản khác,Khác
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Bán nhà lõi trung tâm Q3 MT Pasteur, phường 6, Quận 3, DT 22 x 27m, KC",400000000000,434,921658986.1751152,Quận 3,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Bán nhà kế phố đi bộ MT Huỳnh Thúc Kháng, Quận 1, DT 4,1 x 17m, HĐT 80",85000000000,58,1465517241.3793104,Quận 1,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"250 tỷ giảm về 199 tỷ, bán khuôn đất 2MT Trần Đình Xu, P Nguyễn Cư Tri",199000000000,308,646103896.1038961,Quận 1,Đất nền,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Bán Biệt Thự Dát Vàng – Kiến Trúc Đẳng Cấp – Quận 1,320000000000,318,1006289308.1761006,Quận 1,Nhà phố,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Bán nhà siêu vị trí MT Lý Tự Trọng, P Bến Thành Quận 1, DT 4 x 20m, cá",65000000000,80,812500000,Quận 1,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Siêu vị trí ngay chợ Bến Thành, bán nhà MT Calmette,P Nguyễn Thái Bình",128000000000,132,969696969.6969696,Quận 1,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Bán nhà mặt tiền 63 Ngô Thời Nhiệm, Quận 3 – 453m2 ngang 18m, xây cao",295000000000,455,648351648.3516483,Quận 3,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,VILLA VEN SÔNG SÀI GÒN SÁT BA SON & PHỐ ĐI BỘ NGUYỄN HUỆ COMPOUND HIẾM GIỮA NỘI ĐÔ,88000000000,147,598639455.7823129,Quận 1,Căn hộ chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,"NHÀ MẶT TIỀN ĐỐI DIỆN CÔNG VIÊN 23/9 – LÕI BẾN THÀNH, NGANG 8M HIẾM GẶP",175000000000,160,1093750000,Quận 1,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,KHÁCH SẠN 38 PHÒNG GIỮA TÂM ĐIỂM BÙI VIỆN – ĐƠN GIÁ CHƯA TỚI 900 TRIỆU/M²,137000000000,155,883870967.7419355,Quận 1,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,"NHÀ MẶT TIỀN GIỮA KHU BÀ HUYỆN THANH QUAN – TAO ĐÀN, QUỸ ĐẤT 222m² HIẾM GẶP",200000000000,222,900900900.900901,Quận 3,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Nhà cấp 4 giá mềm ngay sau lưng chợ Việt Kiều – xã Củ Chi, Sổ riêng, 785 Tri..ệ.u",785000000,150,5233333.333333333,Huyện Củ Chi,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Bán nhanh căn hộ 3PN chung cư cao cấp SUNSHINE DINAMOMD Q7,2225000000,165,13484848.484848484,Quận 7,Căn hộ,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Sang mặt bằng nhà hàng MT đường Tên Lửa, DT 8 x 20m, 1 lửng, giá sang toàn bộ 1.6 tỷ",1600000000,160,10000000,Quận Bình Tân,Mặt bằng,Tòa nhà/văn phòng/mặt bằng
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Bán đất mặt tiền Trần Khắc Chân, Q1, 520m² nở hậu đẹp, Giá 270 tỷ",350000000000,571,612959719.7898424,Quận 1,Đất nền,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,BÁN NHÀ 4x10m SHR 3PN Hóc Môn - 500 TRIỆU ở ngay,500000000,40,12500000,Huyện Hóc Môn,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,[Siêu Phẩm CÓ 1 không 2] GÓC 3MT Số 78 đường BA VÂN - Quận Tân Bình - 2.400M2 - Chỉ 379 TỶ,379000000000,2400,157916666.66666666,Quận Tân Bình,Bất động sản khác,Biệt thự/cao cấp
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Lh Phúc 0794062948 Cần bán gấp căn nhà ở TL10_Bình Tân chỉ 580tr/Dt 32m2, Shr bao sang tên, HXH",580000000,32,18125000,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Thanh lý nhà thu hồi vốn dt 30m2 đường Tân Chánh Hiệp, quận 12-giá 520tr-sổ hồng riêng",520000000,30,17333333.333333332,Quận 12,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Kẹt nợ bán gấp nhà 35m2, 1t1l đường Tôn Đản, quận 4-giá 490tr, sổ hồng riêng, hxh",490000000,35,14000000,Quận 4,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Bán nhà mt Mạc Thị Bưởi, lõi trung tâm Quận 1, 79m2, phù hợp showroom, giá 90 tỷ",90000000000,79,1139240506.329114,Quận 1,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Bán nhà mặt tiền Cao Thắng, Quận 10, 7 tầng, 8x16m, dòng tiền ổn định 200tr/th",110000000000,123,894308943.0894309,Quận 10,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,Siêu phẩm Lô Đất VÀNG góc 3 MẶT TIỀN số 78 BA VÂN – khu BÀU CÁT – quận TÂN BÌNH,379000000000,2400,157916666.66666666,Quận Tân Bình,Đất nền,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,Siêu Phẩm Mặt TiỀn 32M - ChỈ 700 TriỆu - Kinh Doanh Đa Ngành,700000000,250,2800000,Quận 12,Bất động sản khác,Biệt thự/cao cấp
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Chuyển về quê bán gấp nhà đường Tô Ký, quận 12-giá 450tr, sổ riêng-hẻm xe hơi",450000000,35,12857142.857142856,Quận 12,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,Kinh doanh thua lỗ bán gấp nhà Lê Văn Việt Quận 9 - DT 40m2/ 550 triệu LH Anh Duy,550000000,40,13750000,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Vỡ nợ bán gấp nhà 1t1l Đường Lý Thường Kiệt, quận 10-dt 40m2, giá 430tr, đã có sổ hồng",430000000,40,10750000,Quận 10,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,Vơ Nơ Bán Nhà Đường Hưng Phú Quận 8 40m2/500 triêu Sổ hồng riêng,500000000,40,12500000,Quận 8,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Kẹt nợ bán nhà 1t1l đường Đình Phong Phú, Thủ Đức có dt 38m2, hẻm 4m, sổ hồng riêng-giá 480tr",480000000,38,12631578.94736842,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Bán nhà gần chợ Hưng Long – KCN Hải Sơn – 1 trệt 1 lầu,720000000,91.3,7886089.813800657,Huyện Bình Chánh,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CON GÂY NỢ BÁN LÔ ĐẤT ĐẸP TẠI THỊ TRẤN CỦ CHI 571M2 GIÁ CHỈ 750 TRIỆU,750000000,571,1313485.1138353765,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,Cần bán nhanh 1 căn chung cư mini gần nhà ga T3,900000000,30,30000000,Quận Tân Bình,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,chính chủ bán căn góc chung cư lê thành tân tạo vew công viên,760000000,34,22352941.17647059,Quận Bình Tân,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,500m2 NGUYỄN VĂN NÌ THỊ TRẤN CỦ CHI MẶT TIỀN LỚN 14m 715TR,715000000,500,1430000,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"Đất vườn có sẵn thổ cư 500m2, Đang cần bán gấp giá hợp lý đầu tư SHR",650000000,500,1300000,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,Đất Hóc Môn 4x12 315triệu gần chợ Xuân Thới Thượnh,315000000,48,6562500,Huyện Hóc Môn,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Chủ bán gấp lô đất đẹp Mặt Tiền Nguyễn Viết Xuân Trung Tâm Thị Trấn,680000000,467,1456102.78372591,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,Bán chung cư lê thành tân tạo (chính chủ không phải sale),850000000,37.5,22666666.666666668,Quận Bình Tân,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,Nhà Hóc Môn 4x12 bán 565Triệu gần chợ Xuân Thới Thượng,565000000,48,11770833.333333334,Huyện Hóc Môn,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CẦN TIỀN GẤP BÁN LỖ LÔ ĐẤT 408M2 TÂN THÔNG HỘI CỦ CHI GIÁ 410TR SHR,410000000,408,1004901.9607843136,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,"BÁN ĐẤT CỦ CHI CHỈ 350 TRIỆU, ĐƯỜNG NHỰA,FULL THỔ CƯ,SỔ SẪN CÔNG CHỨNG",350000000,128.5,2723735.4085603114,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,CÒN 2 CĂN GIÁ CỰC MỀM 690TR CĂN THE WIN CITY 1PN1WC,690000000,40,17250000,Huyện Bình Chánh,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,"Bán đất 120m2, giá ngộp tại Đỗ Đình Nhân, Tân An Hội, Củ Chi, HCM",430000000,120,3583333.3333333335,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"GIẢM SÂU BÁN GẤP 448M2 ĐẤT MT NGÔ THỊ NÀO, TÂN THÔNG HỘI, CỦ CHI HCM",590000000,448,1316964.2857142857,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,"380TRIỆU/178M2 MT ĐƯỜNG SỐ 29, CHỢ VIỆT KIỀU, TÂN THÔNG HỘI, SỔ SẴN",380000000,178,2134831.460674158,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,MẶT TIỀN LÊ LỢI VIEW TRIỆU ĐÔ - SIÊU HIẾM - 3 PN - 3 WC - 3 TẦNG - CH,10500000000,31,338709677.41935486,Quận 1,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,bán chung cư lê thành tân tạo,870000000,39,22307692.307692308,Quận Bình Tân,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"CHỦ GỬI LÔ ĐẤT HƠN 409M2 NGANG 10M MT TRẦN QUANG ĐẠO, HỢP LÀM NHÀ VƯỜN",450000000,409,1100244.4987775062,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,584m² Củ Chi Có 200m² Thổ Cư MT Nhựa 12M - Sổ Riêng - Giá 500Triệu,500000000,584,856164.3835616439,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,​ CƠ HỘI SỞ HỮU NHÀ PHỐ/CĂN HỘ THE WIN CITY — CHỈ 8.9 TRIỆU/THÁNG,400000000,50,8000000,Huyện Bình Chánh,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,Chính chủ cần bán gấp nhà hẻm Trung tâm Hocmon Đông Thạnh 20m2,350000000,10,35000000,Huyện Hóc Môn,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CHỈ 850 TRIỆU SỞ HỮU NHÀ CẤP 4 200M² FULL THỔ CƯ TẠI CỦ CHI,850000000,200,4250000,Huyện Củ Chi,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,400TR CẦN TIỀN BÁN LÔ ĐẤT 5X20 MT HOÀNG BÁ HUÂN TRUNG TÂM CỦ CHI,400000000,101,3960396.03960396,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"850Tr Sở Hữu Ngay 755m2 Thổ Cư Hồ Văn Tắng, xã Tân Phú Trung",850000000,755,1125827.8145695364,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CẦN TIỀN DƯỠNG GIÀ BÁN GẤP NHÀ GIÁ TỐT TẠI TÂN THÔNG HỘI CỦ CHI SHR,800000000,199.6,4008016.032064128,Huyện Củ Chi,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,"chính chủ bán nhà 40m ,sổ hồng sẵn . 430tr hóc môn",430000000,20,21500000,Huyện Hóc Môn,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"LÔ ĐẤT 580M2, TÂN THÔNG HỘI.GIÁ TỐT 800TR, SHR",800000000,580,1379310.3448275863,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,CĂN HỘ 38M² NAM LONG HỒNG PHÁT – SỞ HỮU NGAY CHỈ 850 TRIỆU,850000000,38,22368421.05263158,Quận 7,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,(NGỘP) GẦN 600m2 ĐẤT MẶT TIỀN ĐẸP NGAY TÂN AN HỘI CHỦ CẦN SANG GẤP,896000000,585,1531623.9316239315,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"Căn hộ 3PN DT 88M2 CĂN GÓC, THANH TOÁN 500TR NHẬN NHÀ, PHÙ HỢP GĐ ĐÔNG",560000000,88,6363636.363636363,Quận Bình Tân,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,tôi cần bán lô đât đối diện bệnh viện nhi đồng thành phố . đường oto,420000000,125,3360000,Huyện Bình Chánh,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"1.500m2 xã Thái Mỹ, Củ Chi mua từ 2021",2250000000,1500,1500000,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"Siêu vị trí, CC tầng trệt hẻm 57 Nguyễn Du, 13m2, Giá chỉ 4,5T TL",4500000000,13,346153846.15384614,Quận 1,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,kẹt tiền bán lô đất Tân Thông Hội 420tr full thổ+ngân hàng hỗ trợ vay,420000000,162,2592592.592592593,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CHÍNH CHỦ CẦN BÁN GẤP LÔ ĐẤT THỔ VƯỜN DIỆN TÍCH LỚN MT NGUYỄN VĂN KHẠ,420000000,410,1024390.243902439,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Căn Hộ mặt tiền QL 13 nhận nhà mới 100%,499000000,50,9980000,Thành phố Thủ Đức,Căn hộ/Chung cư,Căn hộ
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"CHỦ ĐI MỸ ĐỊNH CƯ BÁN GẤP 466,5m2 MT NGUYỄN VIẾT XUÂN, TT CỦ CHI - SHR",620000000,466.5,1329046.0878885316,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"Chỉ 1.17tr/m, Thái Mỹ, Củ Chi. QH đất ở",3300000000,2813,1173124.777817277,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,bán lô củ chi BASA 216M2 GIÁ 430TR SHR,430000000,261,1647509.5785440614,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Cần bán lô đất Tân Thông Hội - 416m2 - 480tr thương lượng,480000000,416,1153846.1538461538,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"CHỦ GỬI LÔ ĐẤT 409M2 TRẦN QUANG ĐẠO, TÂN THÔNG HỘI, NGANG 10M, CÓ VƯỜN",450000000,409,1100244.4987775062,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CẦN TIỀN CHỮA BỆNH BÁN GẤP 466M2 ĐẤT MẶT TIỀN TT CỦ CHI GIÁ 610TR SHR,610000000,466,1309012.8755364807,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,VỢ CHỒNG LY DỊ BÁN GẤP LÔ MT NHỰA 790M2 PHƯỚC VĨNH AN CỦ CHI 950TR SHR,950000000,790,1202531.6455696202,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,chotot,HÀNG THẬT GIÁ NGỘP GÓC 2MT TÂN THÔNG HỘI CỦ CHI 180M2/ 400TR,400000000,180,2222222.222222222,Huyện Củ Chi,Đất,Đất/đất nền
Bán,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,"Bán nhà mặt tiền đường Hàm Nghi, Nguyễn Thái Bình, Quận 1, ngang 22.5m được xây cao tầng",450000000000,350,1285714285.7142856,Quận 1,Nhà ở,Nhà phố/nhà ở
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,bán gấp Nguyễn Cửu Vân BT gần trường ĐH Kinh Tế DT 61m2 giá 920 triệu liên hệ Hưng,920000000,61,15081967.213114752,Quận Bình Thạnh,Bất động sản khác,Khác
Bán,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,"Bán căn Penthouse Thảo Điền Green, căn 373m2 cả sân vườn, view sông, 90.7 tỷ",90700000000,373,243163538.87399465,Thành phố Thủ Đức,Đất nền,Căn hộ
