segment,best_model,actual_price,predicted_price,abs_error_vnd,ape,source,district_name,category_name,model_category,ward,area,rooms,price_per_m2
sale,Tuned RF/XGBoost Ensemble,32899999999.999973,32760221363.053406,139778636.94656754,0.004248590788649473,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Phường Tân Định,70,10,470000000
sale,Tuned RF/XGBoost Ensemble,38999999999.99996,37768217320.797615,1231782679.2023468,0.03158417126159867,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Phường Tân Định,53,8,735849056.6037736
sale,Tuned RF/XGBoost Ensemble,1484999999.9999936,3542046990.778894,2057046990.7789004,1.3852168288073463,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Hòa Thạnh,86,3,17267441.860465117
sale,Tuned RF/XGBoost Ensemble,2325000000,5429361392.766574,3104361392.766574,1.3352092011899244,mogi,Quận Bình Thạnh,Bất động sản khác,Khác,Phường 22,89,2,26123595.505617976
sale,Tuned RF/XGBoost Ensemble,27999999999.999973,33431719981.36394,5431719981.363968,0.19398999933442762,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 12,175,8,160000000
sale,Tuned RF/XGBoost Ensemble,34499999999.99999,32529323922.421295,1970676077.5786972,0.05712104572691877,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Phường Tân Định,85,12,405882352.9411765
sale,Tuned RF/XGBoost Ensemble,3650000000,2825502443.013251,824497556.9867492,0.22588974164020525,mogi,Quận Tân Bình,Căn hộ,Căn hộ,Phường 15,65,2,56153846.15384615
sale,Tuned RF/XGBoost Ensemble,4399000000,4032193473.6538815,366806526.34611845,0.08338407054924266,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Sơn Kỳ,80,3,54987500
sale,Tuned RF/XGBoost Ensemble,2660000000.0000005,6150444284.496383,3490444284.496382,1.3121970994347298,mogi,Quận 7,Căn hộ,Căn hộ,Phường Phú Mỹ,124,3,21451612.90322581
sale,Tuned RF/XGBoost Ensemble,55000000000.00008,92233810620.70618,37233810620.7061,0.6769783749219281,mogi,Quận 10,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường 12,230,7,239130434.7826087
sale,Tuned RF/XGBoost Ensemble,5199999999.999992,3901626612.268149,1298373387.7318435,0.2496871899484318,mogi,Quận Tân Bình,Căn hộ,Căn hộ,Phường 13,82,2,63414634.146341465
sale,Tuned RF/XGBoost Ensemble,1525000000.0000026,4081242585.5713773,2556242585.571375,1.6762246462763086,mogi,Huyện Bình Chánh,Bất động sản khác,Khác,Xã Bình Hưng,76,3,20065789.47368421
sale,Tuned RF/XGBoost Ensemble,2150000000.000002,2371599681.4836044,221599681.48360252,0.10306961929469875,mogi,Quận Bình Tân,Căn hộ,Căn hộ,Phường An Lạc,80,2,26875000
sale,Tuned RF/XGBoost Ensemble,4789000000.0000105,6124951409.969719,1335951409.9697084,0.2789624994716445,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Sơn Kỳ,127,3,37708661.41732284
sale,Tuned RF/XGBoost Ensemble,2473000000,4349657366.116157,1876657366.1161566,0.7588586195374672,mogi,Quận 7,Căn hộ,Căn hộ,Phường Tân Phú,89,2,27786516.853932586
sale,Tuned RF/XGBoost Ensemble,58000000000.0001,49206361831.21945,8793638168.780647,0.15161445118587297,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 2,185,1,313513513.5135135
sale,Tuned RF/XGBoost Ensemble,25000000000.000034,27067266617.127823,2067266617.1277885,0.08269066468511142,mogi,Quận Tân Bình,Nhà phố,Nhà phố/nhà ở,Phường 3,130,6,192307692.30769232
sale,Tuned RF/XGBoost Ensemble,95000000000.00005,50513950085.92309,44486049914.07696,0.4682742096218625,mogi,Quận 5,Nhà phố,Nhà phố/nhà ở,Phường 8,245,4,387755102.0408163
sale,Tuned RF/XGBoost Ensemble,1494999999.9999998,3084251506.389908,1589251506.389908,1.0630444858795374,mogi,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở,Phường 13,15,2,99666666.66666669
sale,Tuned RF/XGBoost Ensemble,36999999999.99996,35478345604.36747,1521654395.632492,0.04112579447655388,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 14,82,5,451219512.19512194
sale,Tuned RF/XGBoost Ensemble,2925000000.0000024,4897081378.053533,1972081378.0535302,0.6742158557447961,mogi,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở,Phường 10,32,4,91406250
sale,Tuned RF/XGBoost Ensemble,37899999999.99999,33279459593.97832,4620540406.021671,0.12191399488183832,mogi,Quận 1,Nhà phố,Nhà phố/nhà ở,Phường Tân Định,68,5,557352941.1764706
sale,Tuned RF/XGBoost Ensemble,2980000000.000008,2586369014.2815366,393630985.7184715,0.13209093480485587,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Phú Trung,53,2,56226415.094339624
sale,Tuned RF/XGBoost Ensemble,1675000000.000002,4602703657.376027,2927703657.376025,1.7478827805229982,mogi,Quận Phú Nhuận,Bất động sản khác,Biệt thự/cao cấp,Phường 15,30,5,55833333.333333336
sale,Tuned RF/XGBoost Ensemble,8978999999.999994,21211208259.382366,12232208259.382372,1.3623129813322619,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 8 (Phường Võ Thị Sáu),64,5,140296875
sale,Tuned RF/XGBoost Ensemble,6220999999.999995,7386919271.506341,1165919271.5063457,0.18741669691469967,mogi,Quận 1,Bất động sản khác,Nhà phố/nhà ở,Phường Tân Định,37,4,168135135.13513514
sale,Tuned RF/XGBoost Ensemble,3299999999.999999,2935349455.781703,364650544.21829605,0.1105001649146352,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Hiệp Tân,65,2,50769230.76923077
sale,Tuned RF/XGBoost Ensemble,6699999999.999999,8709424901.728079,2009424901.7280798,0.2999141644370269,mogi,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ,Phường Hiệp Phú,91,7,73626373.62637363
sale,Tuned RF/XGBoost Ensemble,26899999999.999996,18979604618.69924,7920395381.300755,0.2944384900111805,mogi,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở,Phường 12,80,5,336250000
sale,Tuned RF/XGBoost Ensemble,4100000000.0000052,3130606449.444309,969393550.555696,0.2364374513550475,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Sơn Kỳ,68,2,60294117.64705882
sale,Tuned RF/XGBoost Ensemble,5555000000.000009,13749828110.139204,8194828110.139195,1.4752165814832012,mogi,Quận Bình Thạnh,Bất động sản khác,Khác,Phường 22,150,4,37033333.333333336
sale,Tuned RF/XGBoost Ensemble,2399000000.000003,8000714434.205932,5601714434.205929,2.335020606171706,mogi,Quận Bình Thạnh,Căn hộ,Căn hộ,Phường 22,139,3,17258992.805755395
sale,Tuned RF/XGBoost Ensemble,11200000000.000017,10626598326.54517,573401673.4548473,0.05119657798703986,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Phước Long B,80,12,140000000
sale,Tuned RF/XGBoost Ensemble,1722000000.0000024,3133285659.5664845,1411285659.566482,0.8195619393533566,mogi,Quận 10,Căn hộ,Căn hộ,Phường 14,72,2,23916666.666666668
sale,Tuned RF/XGBoost Ensemble,6113000000.0000105,13149090238.104637,7036090238.104627,1.1510044557671544,mogi,Quận Bình Thạnh,Bất động sản khác,Khác,Phường 22,138,3,44297101.44927536
sale,Tuned RF/XGBoost Ensemble,3566999999.9999976,5419008213.363278,1852008213.3632808,0.5192061153247216,mogi,Quận 4,Căn hộ,Căn hộ,Phường 1,122,3,29237704.918032788
sale,Tuned RF/XGBoost Ensemble,4800000000.000005,5390234965.032918,590234965.0329132,0.12296561771519013,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 15,58,2,82758620.68965517
sale,Tuned RF/XGBoost Ensemble,10600000000.000053,10735715200.889462,135715200.8894081,0.012803320838623343,mogi,Quận Bình Thạnh,Đất nền,Đất/đất nền,Phường 11,79,0,134177215.1898734
sale,Tuned RF/XGBoost Ensemble,3099999999.9999986,2306436575.9242244,793563424.0757742,0.25598820131476596,mogi,Quận Phú Nhuận,Căn hộ,Căn hộ,Phường 4,40,2,77500000
sale,Tuned RF/XGBoost Ensemble,5600000000.000005,5454703222.469165,145296777.53083992,0.025945853130507106,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 4,60,3,93333333.33333331
sale,Tuned RF/XGBoost Ensemble,13400000000.000004,15244202070.994566,1844202070.9945621,0.13762702022347476,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 3,80,5,167500000
sale,Tuned RF/XGBoost Ensemble,6799999999.999998,4568388699.902276,2231611300.097722,0.32817813236731214,mogi,Quận Bình Thạnh,Bất động sản khác,Khác,Phường 14,52,3,130769230.76923075
sale,Tuned RF/XGBoost Ensemble,9800000000.000006,7459007411.161099,2340992588.8389063,0.2388767947794801,mogi,Thành phố Thủ Đức,Căn hộ,Căn hộ,Phường Hiệp Phú,105,0,93333333.33333331
sale,Tuned RF/XGBoost Ensemble,14800000000.000015,12008973049.168358,2791026950.8316574,0.1885829020832199,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Phước Long B,118,5,125423728.81355932
sale,Tuned RF/XGBoost Ensemble,16500000000.000004,19674535287.86954,3174535287.8695374,0.19239607805269918,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Phước Long B,201,7,82089552.23880596
sale,Tuned RF/XGBoost Ensemble,9000000000.000015,13056125630.545767,4056125630.5457516,0.4506806256161939,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Long Trường,140,4,64285714.28571428
sale,Tuned RF/XGBoost Ensemble,4000000000.0000157,4884956679.238992,884956679.238976,0.22123916980974312,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Linh Xuân,68,0,58823529.4117647
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,23194008993.531063,10694008993.531115,0.8555207194824926,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Tăng Nhơn Phú A,362,2,34530386.74033149
sale,Tuned RF/XGBoost Ensemble,11500000000.000008,11528488966.251518,28488966.25151062,0.002477301413174835,mogi,Quận 7,Đất nền,Đất/đất nền,Phường Phú Thuận,140,0,82142857.14285715
sale,Tuned RF/XGBoost Ensemble,15299999999.999994,16016284712.295689,716284712.2956944,0.04681599426769246,mogi,Quận 7,Đất nền,Đất/đất nền,Phường Tân Quy,84,0,182142857.14285713
sale,Tuned RF/XGBoost Ensemble,24499999999.999966,21206579872.303776,3293420127.69619,0.13442531133453856,mogi,Quận 7,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Phú Thuận,140,20,175000000
sale,Tuned RF/XGBoost Ensemble,12899999999.999996,11138679479.869745,1761320520.130251,0.13653647442870168,mogi,Quận 7,Bất động sản khác,Nhà phố/nhà ở,Phường Tân Thuận Đông,170,11,75882352.94117647
sale,Tuned RF/XGBoost Ensemble,16800000000.000029,6182028975.778611,10617971024.221416,0.6320220847750833,mogi,Quận 7,Bất động sản khác,Khác,Phường Phú Mỹ,100,4,168000000
sale,Tuned RF/XGBoost Ensemble,20899999999.99998,26094237349.32249,5194237349.32251,0.24852810283839782,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Tân Phú,175,4,119428571.42857143
sale,Tuned RF/XGBoost Ensemble,17899999999.999977,18876517283.489,976517283.4890213,0.054554038183744276,mogi,Huyện Nhà Bè,Bất động sản khác,Nhà phố/nhà ở,Không rõ,200,1,89500000
sale,Tuned RF/XGBoost Ensemble,12899999999.999996,14257260987.792286,1357260987.7922897,0.10521403006141784,mogi,Huyện Nhà Bè,Nhà phố,Nhà phố/nhà ở,Xã Phú Xuân,135,4,95555555.55555557
sale,Tuned RF/XGBoost Ensemble,25000000000.000034,22279197097.89937,2720802902.100666,0.10883211608402649,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường An Khánh,90,5,277777777.7777778
sale,Tuned RF/XGBoost Ensemble,42499999999.999985,69661784450.03622,27161784450.03624,0.6391008105890882,mogi,Huyện Nhà Bè,Nhà phố,Biệt thự/cao cấp,Không rõ,624,4,68108974.35897435
sale,Tuned RF/XGBoost Ensemble,13100000000.000057,13928294740.327648,828294740.327591,0.06322860613187689,mogi,Quận 7,Bất động sản khác,Nhà phố/nhà ở,Phường Tân Thuận Tây,125,20,104800000
sale,Tuned RF/XGBoost Ensemble,21000000000.000084,36263012525.1705,15263012525.170418,0.7268101202462075,mogi,Thành phố Thủ Đức,Bất động sản khác,Nhà phố/nhà ở,Phường Bình Trưng Tây,245,1,85714285.71428572
sale,Tuned RF/XGBoost Ensemble,15800000000.000023,15165108864.16659,634891135.8334332,0.040182983280596975,mogi,Quận 7,Đất nền,Đất/đất nền,Phường Tân Phong,90,0,175555555.55555555
sale,Tuned RF/XGBoost Ensemble,12999999999.999989,16184412936.416805,3184412936.4168167,0.24495484126283226,mogi,Thành phố Thủ Đức,Bất động sản khác,Nhà phố/nhà ở,Phường Bình Trưng Tây,96,5,135416666.66666666
sale,Tuned RF/XGBoost Ensemble,12899999999.999996,15170076110.625406,2270076110.62541,0.17597489229654348,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Bình Trưng Tây,105,7,122857142.85714284
sale,Tuned RF/XGBoost Ensemble,4599999999.999997,2547784566.9400268,2052215433.0599704,0.446133789795646,mogi,Quận Tân Bình,Căn hộ,Căn hộ,Phường 13,54,2,85185185.18518518
sale,Tuned RF/XGBoost Ensemble,12899999999.999996,16830088903.276604,3930088903.2766075,0.30465805451756656,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Bình Thuận,153,4,84313725.49019608
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,13440011350.426306,940011350.4263573,0.0752009080341089,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng,125,5,100000000
sale,Tuned RF/XGBoost Ensemble,4349999999.999993,4990163605.08859,640163605.0885963,0.14716404714680398,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Tăng Nhơn Phú A,62,0,70161290.32258065
sale,Tuned RF/XGBoost Ensemble,4700000000.000007,4608006548.096408,91993451.90359879,0.019573074873106097,mogi,Quận Bình Thạnh,Nhà phố,Nhà phố/nhà ở,Phường 5,53,3,88679245.28301887
sale,Tuned RF/XGBoost Ensemble,17899999999.999977,18775491500.747425,875491500.747448,0.048910139706561405,mogi,Huyện Nhà Bè,Bất động sản khác,Nhà phố/nhà ở,Không rõ,220,1,81363636.36363636
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,9268066452.7591,3231933547.2408485,0.25855468377926893,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Tăng Nhơn Phú B,100,5,125000000
sale,Tuned RF/XGBoost Ensemble,5800000000,4756397470.60298,1043602529.3970203,0.17993147058569317,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 5,43,3,134883720.93023255
sale,Tuned RF/XGBoost Ensemble,8899999999.999985,10210024083.014145,1310024083.0141602,0.14719371719260252,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Phước Long B,110,0,80909090.9090909
sale,Tuned RF/XGBoost Ensemble,3299999999.999999,3000567835.8703446,299432164.1296544,0.09073701943322864,mogi,Quận Gò Vấp,Nhà phố,Nhà phố/nhà ở,Phường 3,32,2,103125000
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,13953922465.865082,1453922465.8651333,0.11631379726921114,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Tân Phú,110,6,113636363.63636364
sale,Tuned RF/XGBoost Ensemble,16500000000.000004,24570109853.465992,8070109853.465988,0.48909756687672645,mogi,Quận 7,Bất động sản khác,Khác,Phường Phú Thuận,205,36,80487804.87804878
sale,Tuned RF/XGBoost Ensemble,75000000000.00018,56735182649.91137,18264817350.088814,0.24353089800118358,mogi,Quận 7,Bất động sản khác,Nhà phố/nhà ở,Phường Bình Thuận,440,2,170454545.45454547
sale,Tuned RF/XGBoost Ensemble,6199999999.999969,5979180658.448882,220819341.55108643,0.03561602283082057,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Tăng Nhơn Phú A,80,0,77500000
sale,Tuned RF/XGBoost Ensemble,15999999999.999983,18638236674.375122,2638236674.375139,0.16488979214844637,mogi,Quận 7,Bất động sản khác,Nhà phố/nhà ở,Phường Tân Quy,116,2,137931034.4827586
sale,Tuned RF/XGBoost Ensemble,7350000000.000012,6445637962.843158,904362037.1568546,0.123042454034946,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Tăng Nhơn Phú A,51,4,144117647.05882353
sale,Tuned RF/XGBoost Ensemble,8799999999.999994,8217982950.151644,582017049.8483505,0.06613830111913079,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Tăng Nhơn Phú A,96,6,91666666.66666669
sale,Tuned RF/XGBoost Ensemble,17800000000.000015,16772352273.60738,1027647726.3926353,0.05773301833666486,mogi,Huyện Nhà Bè,Đất nền,Đất/đất nền,Không rõ,200,0,89000000
sale,Tuned RF/XGBoost Ensemble,5199999999.999992,6452082770.36385,1252082770.3638573,0.24078514814689597,mogi,Huyện Nhà Bè,Đất nền,Đất/đất nền,Không rõ,90,0,57777777.777777776
sale,Tuned RF/XGBoost Ensemble,19900000000.000034,24712847496.744026,4812847496.743992,0.24185163300221024,mogi,Quận 7,Nhà phố,Nhà phố/nhà ở,Phường Phú Thuận,200,5,99500000
sale,Tuned RF/XGBoost Ensemble,9200000000.000013,10040545725.392729,840545725.3927155,0.0913636658035559,mogi,Quận 7,Bất động sản khác,Nhà phố/nhà ở,Phường Phú Mỹ,168,7,54761904.76190476
sale,Tuned RF/XGBoost Ensemble,6999999999.99999,8303927922.05366,1303927922.05367,0.18627541743623882,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Tân Phú,105,0,66666666.666666664
sale,Tuned RF/XGBoost Ensemble,11450000000.000013,11143366691.633776,306633308.36623764,0.02678020160403819,mogi,Quận 7,Phòng/Cho thuê,Phòng trọ,Phường Tân Thuận Tây,140,8,81785714.28571428
sale,Tuned RF/XGBoost Ensemble,5600000000.000005,5806759128.021875,206759128.0218706,0.03692127286104829,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Tăng Nhơn Phú A,75,0,74666666.66666667
sale,Tuned RF/XGBoost Ensemble,8799999999.999994,9536803448.01994,736803448.0199451,0.0837276645477211,mogi,Thành phố Thủ Đức,Căn hộ,Căn hộ,Phường Tăng Nhơn Phú A,97,6,90721649.48453608
sale,Tuned RF/XGBoost Ensemble,4349999999.999993,5301083807.4943695,951083807.4943762,0.21863995574583395,mogi,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở,Phường Tăng Nhơn Phú A,76,2,57236842.10526316
sale,Tuned RF/XGBoost Ensemble,5600000000.000005,5812607348.325635,212607348.3256302,0.037965597915291076,mogi,Quận Bình Tân,Nhà phố,Biệt thự/cao cấp,Phường Tân Tạo,52,4,107692307.6923077
sale,Tuned RF/XGBoost Ensemble,6990000000.0000105,10827969194.678062,3837969194.678052,0.549065693086988,mogi,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường Bình Trị Đông,125,2,55920000
sale,Tuned RF/XGBoost Ensemble,4499999999.999999,4477467831.452776,22532168.54722309,0.0050071485660495765,mogi,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường An Lạc,46,2,97826086.95652172
sale,Tuned RF/XGBoost Ensemble,7200000000,8986172100.923891,1786172100.923891,0.24807945846165153,mogi,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường Bình Hưng Hòa,80,3,90000000
sale,Tuned RF/XGBoost Ensemble,5149999999.999993,5578291712.891785,428291712.89179134,0.08316343939646445,mogi,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở,Phường Bình Hưng Hòa A,58,3,88793103.44827586
sale,Tuned RF/XGBoost Ensemble,3650000000,3066685452.005038,583314547.9949622,0.15981220493012663,mogi,Quận 6,Căn hộ,Căn hộ,Phường 11,86,2,42441860.46511628
sale,Tuned RF/XGBoost Ensemble,6799999999.999998,8386179494.478553,1586179494.4785547,0.2332616903644934,mogi,Quận 12,Đất nền,Đất/đất nền,Phường Thới An,115,0,59130434.782608695
sale,Tuned RF/XGBoost Ensemble,3599999999.9999967,2925062810.6053157,674937189.394681,0.18748255260963378,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Đông Hưng Thuận,36,2,100000000
sale,Tuned RF/XGBoost Ensemble,3899999999.9999948,3551297797.2577424,348702202.74225235,0.08941082121596226,mogi,Quận 12,Đất nền,Đất/đất nền,Phường Trung Mỹ Tây,51,0,76470588.23529412
sale,Tuned RF/XGBoost Ensemble,7980000000.000013,8861416766.715464,881416766.7154503,0.11045322891171037,mogi,Quận 12,Đất nền,Đất/đất nền,Phường Tân Hưng Thuận,90,0,88666666.66666667
sale,Tuned RF/XGBoost Ensemble,9499999999.999992,5243382338.436032,4256617661.56396,0.448065017006733,mogi,Quận 7,Căn hộ,Căn hộ,Phường Phú Mỹ,92,3,103260869.5652174
sale,Tuned RF/XGBoost Ensemble,50999999999.99996,43459771273.99684,7540228726.00312,0.14784762207849267,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Thới Nhất,375,1,136000000
sale,Tuned RF/XGBoost Ensemble,44999999999.999886,40985693298.33244,4014306701.6674423,0.08920681559261005,mogi,Quận 7,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Tân Phú,213,0,211267605.63380283
sale,Tuned RF/XGBoost Ensemble,8600000000.000008,8162763258.60845,437236741.3915577,0.05084148155715783,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Thới Nhất,110,2,78181818.18181819
sale,Tuned RF/XGBoost Ensemble,5349999999.99998,4116451119.464907,1233548880.5350728,0.230569884212164,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Chánh Hiệp,48,3,111458333.33333331
sale,Tuned RF/XGBoost Ensemble,2299999999.9999924,3317067753.861263,1017067753.8612704,0.4422033712440321,mogi,Quận 3,Căn hộ,Căn hộ,Phường 1,45,2,51111111.11111111
sale,Tuned RF/XGBoost Ensemble,10999999999.999989,8551517352.800006,2448482647.1999826,0.22258933156363503,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng Thuận,80,4,137500000
sale,Tuned RF/XGBoost Ensemble,8990000000.00001,6230368417.704067,2759631582.2959423,0.306966805594654,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 4,32,2,280937500
sale,Tuned RF/XGBoost Ensemble,21000000000.000084,17934868619.23894,3065131380.7611427,0.14595863717910146,mogi,Quận 7,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Tân Phú,100,0,210000000
sale,Tuned RF/XGBoost Ensemble,25000000000.000034,31264506436.093452,6264506436.093418,0.25058025744373635,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 2,75,3,333333333.3333333
sale,Tuned RF/XGBoost Ensemble,11999999999.999998,15721401249.506445,3721401249.506447,0.31011677079220396,mogi,Quận 7,Nhà phố,Tòa nhà/văn phòng/mặt bằng,Phường Tân Phú,67,0,179104477.6119403
sale,Tuned RF/XGBoost Ensemble,5199999999.999992,5919161882.909646,719161882.9096537,0.13830036209801053,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Thới Nhất,100,2,52000000
sale,Tuned RF/XGBoost Ensemble,7500000000.0000105,6833109762.210788,666890237.7892227,0.08891869837189624,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng Thuận,82,4,91463414.63414636
sale,Tuned RF/XGBoost Ensemble,11500000000.000008,9088229259.498514,2411770740.5014935,0.20971919482621668,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 4,30,2,383333333.3333333
sale,Tuned RF/XGBoost Ensemble,5400000000.000001,6035120842.32045,635120842.3204489,0.11761497080008311,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng Thuận,52,4,103846153.84615384
sale,Tuned RF/XGBoost Ensemble,8400000000.000014,6248921139.4772835,2151078860.522731,0.2560808167288961,mogi,Quận 7,Bất động sản khác,Khác,Phường Tân Phú,102,2,82352941.1764706
sale,Tuned RF/XGBoost Ensemble,10899999999.99998,9571238532.11516,1328761467.884821,0.12190472182429571,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Hưng Thuận,75,4,145333333.33333334
sale,Tuned RF/XGBoost Ensemble,16300000000.00002,17738347838.761997,1438347838.7619781,0.08824219869705377,mogi,Quận 7,Bất động sản khác,Biệt thự/cao cấp,Phường Tân Phong,136,2,119852941.1764706
sale,Tuned RF/XGBoost Ensemble,12999999999.999989,25730370890.32241,12730370890.322422,0.9792592992555718,mogi,Quận 12,Bất động sản khác,Khác,Phường Đông Hưng Thuận,286,1,45454545.45454545
sale,Tuned RF/XGBoost Ensemble,5100000000.000008,4199277996.1426926,900722003.8573151,0.1766121576190811,mogi,Quận Tân Phú,Căn hộ,Căn hộ,Phường Hòa Thạnh,100,3,51000000
sale,Tuned RF/XGBoost Ensemble,5048999999.999991,5636527519.60084,587527519.6008482,0.11636512568842329,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 4,23,3,219521739.1304348
sale,Tuned RF/XGBoost Ensemble,6999999999.99999,7422123982.819088,422123982.8190975,0.06030342611701402,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Đông Hưng Thuận,82,1,85365853.65853658
sale,Tuned RF/XGBoost Ensemble,15949999999.999962,10299475240.23274,5650524759.767221,0.3542648752205163,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 1,56,4,284821428.5714286
sale,Tuned RF/XGBoost Ensemble,7100000000.000022,7547689577.784967,447689577.7849455,0.06305487011055551,mogi,Quận 12,Đất nền,Đất/đất nền,Phường Tân Thới Nhất,90,0,78888888.8888889
sale,Tuned RF/XGBoost Ensemble,8990000000.00001,8361566907.812773,628433092.1872368,0.06990356976498734,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 11,36,3,249722222.2222222
sale,Tuned RF/XGBoost Ensemble,14500000000.00002,13510890196.547485,989109803.4525337,0.06821446920362292,mogi,Thành phố Thủ Đức,Đất nền,Đất/đất nền,Phường Cát Lái,130,0,111538461.53846154
sale,Tuned RF/XGBoost Ensemble,6500000000.000007,5792774949.307658,707225050.6923485,0.10880385395266888,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 9,42,2,154761904.76190478
sale,Tuned RF/XGBoost Ensemble,7989999999.999993,9687730600.590408,1697730600.590415,0.212481927483156,mogi,Quận 12,Nhà phố,Nhà phố/nhà ở,Phường Tân Chánh Hiệp,96,4,83229166.66666667
sale,Tuned RF/XGBoost Ensemble,46000000000.000046,47690095984.801,1690095984.8009567,0.03674121706089033,mogi,Thành phố Thủ Đức,Nhà phố,Biệt thự/cao cấp,Phường Bình Trưng Tây,200,6,230000000
sale,Tuned RF/XGBoost Ensemble,12499999999.999949,8815127435.230448,3684872564.7695007,0.2947898051815613,mogi,Quận 10,Nhà phố,Nhà phố/nhà ở,Phường 12,48,6,260416666.66666663
sale,Tuned RF/XGBoost Ensemble,16800000000.000029,9841855199.558174,6958144800.4418545,0.4141752857405859,mogi,Quận 3,Nhà phố,Nhà phố/nhà ở,Phường 1,62,4,270967741.9354839
