tieu_de,gia_raw,dien_tich_raw,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,dia_chi,ngay_dang,phap_ly,id_nguon,lat,lon
"Độc quyền bán biệt thự góc 2 mặt tiền compound Trần Não, P. An Khánh",109 tỷ 999 triệu,260 m2,Quận 2 (Tp. Thủ Đức),Nhà phố,ban,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/doc-quyen-ban-biet-thu-goc-2-mat-tien-compound-tran-nao-p-an-khanh-id22739999,mogi.vn,6 PN,"Trần Não, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",03/06/2026,Sổ hồng,22739999,10.7884427,106.73433139999997
"Biệt thự giá rẻ khu dân cư VIp Tên Lửa Quận Bình Tân,10x19m, 3 tấm",21 tỷ 500 triệu,190 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/biet-thu-gia-re-khu-dan-cu-vip-ten-lua-quan-binh-tan-10x19m-3-tam-id22741765,mogi.vn,4 PN,"Đường 19A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22741765,10.74273157,106.60916137499999
"280 tỷ - DT: 815m2 ! Bán khuôn đất hiếm đường Trần Quốc Toàn, Quận 3",280 tỷ,800 m2,Quận 3,Đất nền,ban,https://mogi.vn/quan-3/mua-nha-biet-thu-lien-ke/280-ty-dt-815m2-ban-khuon-dat-hiem-duong-tran-quoc-toan-quan-3-id22703196,mogi.vn,1 PN,"Trần Quốc Toản, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22703196,10.78373337,106.68658446999996
"Bán tòa nhà VP 3MT Cộng Hòa, phường 13 Quận Tân Bình, DT 8,41 x 24,2m,",90 tỷ,203 m2,Quận Tân Bình,Nhà phố,ban,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-toa-nha-vp-3mt-cong-hoa-phuong-13-quan-tan-binh-dt-8-41-x-24-2m-id22678067,mogi.vn,7 PN,"Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",03/06/2026,Sổ hồng,22678067,10.80355835,106.64194870000006
"Nhà mới đẹp góc 2 MT kinh doanh đường số 7,DT: 5x20m, 3 tấm, 26.5 tỷ",26 tỷ 500 triệu,100 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-moi-dep-goc-2-mt-kinh-doanh-duong-so-7-dt-5x20m-3-tam-26-5-ty-id22741760,mogi.vn,4 PN,"Đường số 7, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22741760,10.74273157,106.60916137499999
"TN 800tr – 350 tỷ! Bán tòa nhà MT Lý Chính Thắng, Q.3 – 11m – 12 lầu",350 tỷ,319 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/tn-800tr-350-ty-ban-toa-nha-mt-ly-chinh-thang-q-3-11m-12-lau-id22702732,mogi.vn,12 PN,"Lý Chính Thắng, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22702732,10.78373337,106.68658446999996
"Bán tòa nhà CHDV MT Trần Quý Khoách, P Tân Định Quận 1, DT 8,2 x 17m,",68 tỷ,120 m2,Quận 1,Nhà phố,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-toa-nha-chdv-mt-tran-quy-khoach-p-tan-dinh-quan-1-dt-8-2-x-17m-id22678677,mogi.vn,19 PN,"Trần Quý Khoách, Phường Tân Định, Quận 1, TPHCM",03/06/2026,Sổ hồng,22678677,10.79138,106.68898289999993
"Nhà MTNB khu dân cư Vip Tên Lửa đường số 6E, 4x18m, 1 lầu,8.3 tỷ",8 tỷ 300 triệu,72 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mtnb-khu-dan-cu-vip-ten-lua-duong-so-6e-4x18m-1-lau-8-3-ty-id22741567,mogi.vn,2 PN,"Đường số 6E, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22741567,10.74273157,106.60916137499999
"SIÊU PHẨM ngang 16m! Bán MT Đ. Phan Xích Long, Q.PN – 4 lầu chỉ 193 tỷ",193 tỷ,256 m2,Quận Phú Nhuận,Bất động sản khác,ban,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/sieu-pham-ngang-16m-ban-mt-d-phan-xich-long-q-pn-4-lau-chi-193-ty-id22702729,mogi.vn,4 PN,"Phan Xích Long, Phường 2, Quận Phú Nhuận, TPHCM",03/06/2026,Sổ hồng,22702729,10.79788542,106.68735504000006
"Bán CHDV 2 MT Hoàng Sa, P Đa Kao Quận 1, DT 7,2 x 10m, HĐT 100triệu/th",43 tỷ,72 m2,Quận 1,Bất động sản khác,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-chdv-2-mt-hoang-sa-p-da-kao-quan-1-dt-7-2-x-10m-hdt-100trieu-th-id22682286,mogi.vn,5 PN,"Hoàng Sa, Phường Đa Kao, Quận 1, TPHCM",03/06/2026,Sổ hồng,22682286,10.7878843,106.69840260000001
"Nhà cấp 4 MT kinh doanh đường Tỉnh lộ 10 Q.Bình Tân, 4x27.5m,11.8 tỷ",11 tỷ 800 triệu,110 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-cap-4-mt-kinh-doanh-duong-tinh-lo-10-q-binh-tan-4x27-5m-11-8-ty-id22741562,mogi.vn,1 PN,"Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, TPHCM",03/06/2026,Sổ đỏ,22741562,10.75732565,106.586742405
350 tỷ! Bán khách sạn 60 phòng phường Bến Thành - 12x26m - Hầm 10 Tầng,350 tỷ,235 m2,Quận 1,Phòng/Cho thuê,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/350-ty-ban-khach-san-60-phong-phuong-ben-thanh-12x26m-ham-10-tang-id22702697,mogi.vn,60 PN,"Tôn Thất Tùng, Phường Bến Thành, Quận 1, TPHCM",03/06/2026,Sổ hồng,22702697,10.827997518904857,106.63719884765624
"Siêu tòa nhà MT Cách Mạng Tháng 8, P11, Quận 3, DT 15 x 36m, HĐT 1,7 t",450 tỷ,668 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/sieu-toa-nha-mt-cach-mang-thang-8-p11-quan-3-dt-15-x-36m-hdt-1-7-t-id22684732,mogi.vn,9 PN,"Cách Mạng Tháng 8, Phường 11, Quận 3, TPHCM",03/06/2026,Sổ hồng,22684732,10.78656292,106.6701507549999
"160 tỷ! Bán 942.2m2 đất HXH Đ. Nguyễn Cửu Vân, Bình Thạnh – 33x30m",160 tỷ,1000 m2,Quận Bình Thạnh,Đất nền,ban,https://mogi.vn/quan-binh-thanh/mua-dat-nen-du-an/160-ty-ban-942-2m2-dat-hxh-d-nguyen-cuu-van-binh-thanh-33x30m-id22710169,mogi.vn,0 PN,"Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22710169,10.79655552,106.70592880499999
"Bán siêu phẩm nhà 2MT Nguyễn Chí Thanh, Phường 7 Quận 11, DT 4,2 x 19,",45 tỷ,81 m2,Quận 11,Nhà phố,ban,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/ban-sieu-pham-nha-2mt-nguyen-chi-thanh-phuong-7-quan-11-dt-4-2-x-19-id22670269,mogi.vn,3 PN,"Nguyễn Chí Thanh, Phường 7, Quận 11, TPHCM",03/06/2026,Sổ hồng,22670269,10.760936260000001,106.65929794499993
"27 Tỷ! Bán nhà hẻm xe Hơi Đường Võ Oanh, Bình Thạnh - 10x13m - 3 Tầng",27 tỷ,118 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/27-ty-ban-nha-hem-xe-hoi-duong-vo-oanh-binh-thanh-10x13m-3-tang-id22742533,mogi.vn,3 PN,"Võ Oanh, Phường 25, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22742533,10.80611706,106.71934127999998
"Bán nhà vị trí đắc địa ngay cổng ĐH Hutech MT Điện Biên Phủ, Q Bình Th",85 tỷ,146 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-vi-tri-dac-dia-ngay-cong-dh-hutech-mt-dien-bien-phu-q-binh-th-id22678072,mogi.vn,2 PN,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22678072,10.80611706,106.71934127999998
"62 tỷ! Bán MT Đ. Hoàng Văn Thụ, Q. Phú Nhuận – 8x18m – 6 Tầng",62 tỷ,144 m2,Quận Phú Nhuận,Bất động sản khác,ban,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/62-ty-ba-n-mt-d-hoa-ng-van-thu-q-phu-nhuan-8x18m-6-ta-ng-id22702430,mogi.vn,6 PN,"Hoàng Văn Thụ, Phường 9, Quận Phú Nhuận, TPHCM",03/06/2026,Sổ hồng,22702430,10.80666399,106.67372131000002
"Bán nhà 2MT trước sau Lý Chính Thắng, Quận 3, DT 4,2 x 26m, KC trệt lử",37 tỷ,102 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-2mt-truoc-sau-ly-chinh-thang-quan-3-dt-4-2-x-26m-kc-tret-lu-id22721357,mogi.vn,3 PN,"Lý Chính Thắng, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22721357,10.78875494,106.68696212999998
"40 tỷ! Bán CHDV Đ. Trần Văn Khê, Q,BT – 6.8x13m – Hầm 6 Tầng",40 tỷ,78 m2,Quận Bình Thạnh,Bất động sản khác,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/40-ty-ban-chdv-d-tran-van-khe-q-bt-6-8x13m-ham-6-tang-id22710168,mogi.vn,7 PN,"Trần Văn Khê, Phường 17, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22710168,10.79655552,106.70592880499999
Giảm 50 tỷ bán nhanh nhà mặt tiền Nguyễn Thị Diệu ngang 21x33m2 ( 677m,355 tỷ,670 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/giam-50-ty-ban-nhanh-nha-mat-tien-nguyen-thi-dieu-ngang-21x33m2-677m-id22731353,mogi.vn,6 PN,"Nguyễn Thị Diệu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22731353,10.780748365000001,106.69166183499999
"85 tỷ! Bán tòa nhà VP Đ. Nguyễn Gia Trí, Bình Thạnh - 12x20m – 6 Tầng",85 tỷ,240 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/85-ty-ban-toa-nha-vp-d-nguyen-gia-tri-binh-thanh-12x20m-6-tang-id22710167,mogi.vn,6 PN,"Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22710167,10.80611706,106.71934127999998
"Bán toà nhà 2MT Bùi Hữu Nghĩa, P1, Q Bình Thạnh, DT 4,5 x 28,5m, HĐT 7",30 tỷ 500 triệu,128 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-toa-nha-2mt-bui-huu-nghia-p1-q-binh-thanh-dt-4-5-x-28-5m-hdt-7-id22680598,mogi.vn,7 PN,"Bùi Hữu Nghĩa, Phường 1, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22680598,10.798154830000001,106.69778823499996
"54 tỷ! Bán tòa văn phòngngay Sư Vạn Hạnh, Q.10 – 10.5x21m – Hầm 7 Tầng",54 tỷ,212 m2,Quận 10,Phòng/Cho thuê,ban,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/54-ty-ban-toa-van-phongngay-su-van-hanh-q-10-10-5x21m-ham-7-tang-id22708814,mogi.vn,2 PN,"Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",03/06/2026,Sổ hồng,22708814,10.773972035,106.672698975
"Bán toà nhà MT Mạc Đỉnh Chi, P. Đa Kao, Quận 1, DT 15 x 34,5m, HĐT kho",218 tỷ,659 m2,Quận 1,Nhà phố,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-toa-nha-mt-mac-dinh-chi-p-da-kao-quan-1-dt-15-x-34-5m-hdt-kho-id22684488,mogi.vn,10 PN,"Mạc Đĩnh Chi, Phường Đa Kao, Quận 1, TPHCM",03/06/2026,Sổ hồng,22684488,10.7878843,106.69840260000001
"Nhà giá tốt mới xây đường số 1C khu Vip Tên Lửa, 4x16m, 2.5 tấm, 9.5 t",9 tỷ 500 triệu,64 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-gia-tot-moi-xay-duong-so-1c-khu-vip-ten-lua-4x16m-2-5-tam-9-5-t-id22742333,mogi.vn,3 PN,"Đường 1C, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742333,10.74273157,106.60916137499999
70 tỷ! Bán Nhà Siêu Khan Hiếm MT Đất Thánh quận Tân Bình - 11.5x50m,70 tỷ,224 m2,Quận Tân Bình,Đất nền,ban,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/70-ty-ban-nha-sieu-khan-hiem-mt-dat-thanh-quan-tan-binh-11-5x50m-id22708812,mogi.vn,2 PN,"Đất Thánh, Phường 6, Quận Tân Bình, TPHCM",03/06/2026,Sổ hồng,22708812,10.783398625,106.65942382499998
"Bán nhà MT Bùi Hữu Nghĩa, Q Bình Thạnh, cách chợ Bà Chiểu 300m, DT 9 x",47 tỷ,154 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/ban-nha-mt-bui-huu-nghia-q-binh-thanh-cach-cho-ba-chieu-300m-dt-9-x-id22678088,mogi.vn,2 PN,"Bùi Hữu Nghĩa, Phường 1, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22678088,10.798154830000001,106.69778823499996
"Đất sổ đỏ full thổ cư khu Vip Tên Lửa Q.Bình Tân, 4x20m, 9.3 tỷ TL",9 tỷ 300 triệu,80 m2,Quận Bình Tân,Đất nền,ban,https://mogi.vn/quan-binh-tan/mua-dat-tho-cu/dat-so-do-full-tho-cu-khu-vip-ten-lua-q-binh-tan-4x20m-9-3-ty-tl-id22742234,mogi.vn,0 PN,"Đường số 25A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742234,10.74273157,106.60916137499999
"30 tỷ! Bán nhà MT Đ. Cống Quỳnh, Q.1 – 4x19m – 6 Tầng",30 tỷ,75 m2,Quận 1,Nhà phố,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/30-ty-ban-nha-mt-d-cong-quynh-q-1-4x19m-6-tang-id22708803,mogi.vn,6 PN,"Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1, TPHCM",03/06/2026,Sổ hồng,22708803,10.7658855,106.6908105
"Bán nhà MT Trần Quốc Thảo, Quận 3, DT 5 x 29m, KC trệt 2L, giá chỉ 320",45 tỷ,149 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mt-tran-quoc-thao-quan-3-dt-5-x-29m-kc-tret-2l-gia-chi-320-id22714909,mogi.vn,2 PN,"Trần Quốc Thảo, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22714909,10.78373337,106.68658446999996
"Nhà MT kinh doanh sầm uất đường Tên Lửa nhỏ,6.1x12m, cấp 4, 11 tỷ",11 tỷ,73 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mt-kinh-doanh-sam-uat-duong-ten-lua-nho-6-1x12m-cap-4-11-ty-id22742226,mogi.vn,1 PN,"Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742226,10.74273157,106.60916137499999
35 tỷ! Bán mặt tiền đường Nguyễn Thái Bình Quận 1 - 4x23m - 5 Tầng,35 tỷ,88 m2,Quận 1,Bất động sản khác,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/35-ty-ban-mat-tien-duong-nguyen-thai-binh-quan-1-4x23m-5-tang-id22708692,mogi.vn,5 PN,"Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1, TPHCM",03/06/2026,Sổ hồng,22708692,10.7693846,106.70061379999993
"Chia tài sản bán gấp căn góc 2MT Cách mạng tháng tám , Quận 10, 8x25m,",39 tỷ,90 m2,Quận 10,Bất động sản khác,ban,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/chia-tai-san-ban-gap-can-goc-2mt-cach-mang-thang-tam-quan-10-8x25m-id22731400,mogi.vn,6 PN,"Cách Mạng Tháng 8, Phường 12, Quận 10, TPHCM",03/06/2026,Sổ hồng,22731400,10.773972035,106.672698975
Quỹ đất 2 Mặt tiền đường Trần Đình Xu Quận 1 - 25x48m - 2 Hầm 15 Tầng,400 tỷ,1600 m2,Quận 1,Đất nền,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/quy-dat-2-mat-tien-duong-tran-dinh-xu-quan-1-25x48m-2-ham-15-tang-id22708802,mogi.vn,16 PN,"Trần Đình Xu, Phường Cô Giang, Quận 1, TPHCM",03/06/2026,Sổ hồng,22708802,10.7616235,106.69324329999995
"Bán nhà MT Phan Đăng Lưu, phường 5 Q Phú Nhuận, DT 10,65 x 34,7, HĐT 1",75 tỷ,160 m2,Quận Phú Nhuận,Nhà phố,ban,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/ban-nha-mt-phan-dang-luu-phuong-5-q-phu-nhuan-dt-10-65-x-34-7-hdt-1-id22671625,mogi.vn,3 PN,"Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, TPHCM",03/06/2026,Sổ hồng,22671625,10.80703497,106.68431091499997
"58 tỷ! Bán tòa nhà 5 tầng MT Đ. Nguyễn Văn Đậu, Bình Thạnh – 8x25.5m",58 tỷ,200 m2,Quận Bình Thạnh,Nhà phố,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/58-ty-ban-toa-nha-5-tang-mt-d-nguyen-van-dau-binh-thanh-8x25-5m-id22703204,mogi.vn,5 PN,"Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22703204,10.81578016,106.69408034999992
"Hàng hiếm góc 3 mặt tiền Nguyễn Gia Trí 17x20m CN 340m² – HĐT 1,4 tỷ/",118 tỷ,340 m2,Quận Bình Thạnh,Bất động sản khác,ban,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/hang-hiem-goc-3-mat-tien-nguyen-gia-tri-17x20m-cn-340m-hdt-1-4-ty-id22725216,mogi.vn,0 PN,"Nguyễn Gia Trí, Phường 22, Quận Bình Thạnh, TPHCM",03/06/2026,Sổ hồng,22725216,10.792665955,106.71986007500004
"Nhà MTNB đường số 10 Kdc Nam Long P.An lạc,4x14m, 1 lửng,5.2 tỷ",5 tỷ 200 triệu,56 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mtnb-duong-so-10-kdc-nam-long-p-an-lac-4x14m-1-lung-5-2-ty-id22742100,mogi.vn,2 PN,"Đường số 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742100,10.74273157,106.60916137499999
"840m2 Quận 3! Bán măt tiền Điện Biên Phủ, phường Võ Thị Sáu - 24x35m",350 tỷ,840 m2,Quận 3,Bất động sản khác,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/840m2-quan-3-ban-mat-tien-dien-bien-phu-phuong-vo-thi-sau-24x35m-id22703189,mogi.vn,2 PN,"Điện Biên Phủ, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22703189,10.780748365000001,106.69166183499999
"Cần bán căn biệt thự MT Trần Quốc Thảo, Quận 3, DT 26 x 20m, KC 1 trệt",170 tỷ,344 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-biet-thu-lien-ke/can-ban-can-biet-thu-mt-tran-quoc-thao-quan-3-dt-26-x-20m-kc-1-tret-id22685220,mogi.vn,4 PN,"Trần Quốc Thảo, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22685220,10.780748365000001,106.69166183499999
"Nhà MTKd đường số 19 Q.Bình Tân khu Vip Tên Lửa, DT:5x20m, 4 tấm, 18 t",18 tỷ,100 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mtkd-duong-so-19-q-binh-tan-khu-vip-ten-lua-dt-5x20m-4-tam-18-t-id22742030,mogi.vn,6 PN,"Đường số 19, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742030,10.74273157,106.60916137499999
42 tỷ! Bán tòa văn phòng Hoàng Văn Thụ – 6.5x18m – Hầm 7 Tầng,42 tỷ,112 m2,Quận Phú Nhuận,Phòng/Cho thuê,ban,https://mogi.vn/quan-phu-nhuan/mua-nha-mat-tien-pho/42-ty-ban-toa-van-phong-hoang-van-thu-6-5x18m-ham-7-tang-id22703192,mogi.vn,7 PN,"Hoàng Văn Thụ, Phường 8, Quận Phú Nhuận, TPHCM",03/06/2026,Sổ hồng,22703192,10.797203065,106.67283629999997
"Siêu hiếm bán nhà góc 3MT Nguyễn Thái Bình, Q Tân Bình, DT 6,5 x 28m,",50 tỷ,182 m2,Quận Tân Bình,Nhà phố,ban,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/sieu-hiem-ban-nha-goc-3mt-nguyen-thai-binh-q-tan-binh-dt-6-5-x-28m-id22715421,mogi.vn,2 PN,"Nguyễn Thái Bình, Phường 12, Quận Tân Bình, TPHCM",03/06/2026,Sổ hồng,22715421,10.80014181,106.64970016500001
"Nhà hẻm 1\ sổ hồng đầy đủ đường Lê Văn Quới , Bình Tân, 4x14m, 3.5 tấm",7 tỷ 300 triệu,56 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nha-hem-1-so-hong-day-du-duong-le-van-quoi-binh-tan-4x14m-3-5-tam-id22742028,mogi.vn,4 PN,"Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22742028,10.785257815,106.60736083999996
"65 tỷ! Bán Tòa nhà MT Nguyễn Đình Chiểu, Quận 1 - 8x15m - Hầm 6 Tầng",65 tỷ,120 m2,Quận 1,Nhà phố,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/65-ty-ba-n-toa-nha-mt-nguyen-dinh-chieu-quan-1-8x15m-ham-6-tang-id22704120,mogi.vn,6 PN,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",03/06/2026,Sổ hồng,22704120,10.7878843,106.69840260000001
"Bán nhà MT Trường Sa, Quận 3, DT 28 x 10m, HĐT 160 triệu/th, thương hi",77 tỷ,184 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mt-truong-sa-quan-3-dt-28-x-10m-hdt-160-trieu-th-thuong-hi-id22678992,mogi.vn,2 PN,"Trường Sa, Phường 13, Quận 3, TPHCM",03/06/2026,Sổ hồng,22678992,10.78641844,106.67844009500004
"Đất full thổ cư MT kinh doanh Vành Đai Trong khu Tên Lửa, 5.3x20m,",23 tỷ,106 m2,Quận Bình Tân,Đất nền,ban,https://mogi.vn/quan-binh-tan/mua-dat-tho-cu/dat-full-tho-cu-mt-kinh-doanh-vanh-dai-trong-khu-ten-lua-5-3x20m-id22741459,mogi.vn,0 PN,"Vành Đai Trong, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ đỏ,22741459,10.74273157,106.60916137499999
"HOT NHẤT! Tòa nhà văn phòng MT Hai Bà Trưng, Q.1–10 tầng bán chỉ 7xxtỷ",700 tỷ,665 m2,Quận 1,Nhà phố,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/hot-nhat-toa-nha-van-phong-mt-hai-ba-trung-q-110-tang-ban-chi-7xxty-id22702730,mogi.vn,10 PN,"Hai Bà Trưng, Phường Đa Kao, Quận 1, TPHCM",03/06/2026,Sổ hồng,22702730,10.7878843,106.69840260000001
"Bán nhà MT Pasteur, Phường 6, Quận 3, DT 4,2 x 39,15, HĐT 110 triệu/th",100 tỷ,299 m2,Quận 3,Nhà phố,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mt-pasteur-phuong-6-quan-3-dt-4-2-x-39-15-hdt-110-trieu-th-id22680597,mogi.vn,3 PN,"Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22680597,10.780748365000001,106.69166183499999
"Biệt thự xây kiên cố Mt đường số 5 Bình Tân, 8x21m, 3 tấm, 23 tỷ",23 tỷ,168 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-biet-thu-lien-ke/biet-thu-xay-kien-co-mt-duong-so-5-binh-tan-8x21m-3-tam-23-ty-id22741457,mogi.vn,4 PN,"Đường số 5, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22741457,10.74273157,106.60916137499999
Bán mặt tiền đường Võ Thị Sáu Quận 3 - 17x28m - Hầm 3 Tầng - 200 tỷ,200 tỷ,476 m2,Quận 3,Bất động sản khác,ban,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-mat-tien-duong-vo-thi-sau-quan-3-17x28m-ham-3-tang-200-ty-id22703191,mogi.vn,3 PN,"Võ Thị Sáu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",03/06/2026,Sổ hồng,22703191,10.780748365000001,106.69166183499999
"Bán khách sạn MT Bùi Thị Xuân, P Phạm Ngũ Lão Quận 1, DT 5,5 x 18m, HĐ",110 tỷ,88 m2,Quận 1,Bất động sản khác,ban,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-khach-san-mt-bui-thi-xuan-p-pham-ngu-lao-quan-1-dt-5-5-x-18m-hd-id22664615,mogi.vn,25 PN,"Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, TPHCM",03/06/2026,Sổ hồng,22664615,10.7658855,106.6908105
"Nhà MT kinh doanh đông đúc đường số 24A, 4.5x20m, 3.5 tấm,13.3 tỷ",13 tỷ 300 triệu,90 m2,Quận Bình Tân,Nhà phố,ban,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mt-kinh-doanh-dong-duc-duong-so-24a-4-5x20m-3-5-tam-13-3-ty-id22741452,mogi.vn,4 PN,"Đường 24A, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",03/06/2026,Sổ hồng,22741452,10.74273157,106.60916137499999
