tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
"Stown - CTL Tham Lương 2PN giá rẻ 3.39 tỷ 61m2 ngay Trường Chinh liền kề Tân Bình, liên hệ","3,39 Tỷ",61 m2,"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, TP Hồ Chí Minh",Quận 12,Bất động sản khác,ban,https://homedy.com/ban-can-ho-stown-tham-luong/ctl-2pn-gia-re-3-39-ty-61m2-ngay-truong-chinh-lien-ke-tan-binh-he-es1509457,homedy.com,0,3390000000,61,2026-04-28,Sổ hồng,1509457,10.8227539,106.6251024
"Bán Shophouse Vinhomes Park 1, 10x22m đất, đang kinh doanh",79 Tỷ,219 m2,"Đường Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Đất nền,ban,https://homedy.com/ban-nha-pho-thuong-mai-shophouse-khu-do-thi-vinhomes-central-park/1-10x22m-dat-dang-kinh-doanh-es3207879,homedy.com,0,79000000000,219,2026-05-26,Sổ hồng,3207879,10.7944850921631,106.722618103027
"Bán nhà cấp 4 mặt tiền Quốc Hương, 8.6x20m đất, sổ hồng riêng, xây được 7 tầng",79 Tỷ,"224,4 m2","Đường Quốc Hương - Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Đất nền,ban,https://homedy.com/ban-dat-nen-du-an-quan-2-tp-ho-chi-minh/nha-cap-4-mat-tien-quoc-huong-8-6x20m-so-hong-rieng-xay-duoc-7-tang-es3207877,homedy.com,0,79000000000,224.4,2026-05-26,Sổ hồng,3207877,10.8011432,106.7351252
"Căn Hộ 2PN Lê Quang Định 2tỷ Full Nội Thất Như Hình, Sổ sẵn cho vay 70% - O7O.555.6O36",2 Tỷ,50 m2,"Đường Lê Quang Định - Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Căn hộ,ban,https://homedy.com/ban-can-ho-quan-binh-thanh-tp-ho-chi-minh/2pn-le-quang-dinh-2ty-full-noi-that-nhu-hinh-so-san-cho-vay-70-o7o-555-6o36-es3173825,homedy.com,2,2000000000,50,2026-05-26,Sổ hồng,3173825,10.81244075275482,106.69003486633302
Bán Gấp 2PN NTCB D'edge Thảo Điền Suất SPA Giá Siêu TỐT,"10,5 Tỷ",90 m2,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Bất động sản khác,ban,https://homedy.com/ban-can-ho-dedge-capitaland-thao-dien/gap-2pn-ntcb-suat-spa-gia-sieu-tot-es3202415,homedy.com,0,10500000000,90,2026-05-26,Sổ hồng,3202415,10.8160433,106.7282586
"Bán shophouse căn góc Vinhomes Tân Cảng, 204,5m², vị trí vàng, giá 79 tỷ",79 Tỷ,"204,5 m2","Đường Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Nhà phố,ban,https://homedy.com/ban-nha-pho-thuong-mai-shophouse-khu-do-thi-vinhomes-central-park/can-goc-tan-cang-2045m-vi-tri-vang-gia-79-ty-es3207873,homedy.com,0,79000000000,204.5,2026-05-26,Sổ hồng,3207873,10.7944850921631,106.722618103027
Bán nhà Nguyễn Thị Thập Quận 7 - KDC Him Lam - 100m2 - 5 Tầng Thang Máy - 45 Tỷ,45 Tỷ,100 m2,"Đường Nguyễn Thị Thập - Phường Tân Hưng, Quận 7, TP Hồ Chí Minh",Quận 7,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-7-tp-ho-chi-minh/nguyen-thi-thap-kdc-him-lam-100m2-5-tang-thang-may-45-ty-es3192505,homedy.com,0,45000000000,100,2026-05-08,Sổ hồng,3192505,10.740813513133864,106.69567422182378
"Chính chủ bán....nhà hẻm quốc lộ 1A, P.bình chiểu-Thủ đức..! ( BANK hổ trợ 80% )","7,8 Tỷ",158 m2,"Đường Quốc lộ 1A - Phường Bình Chiểu, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/chinh-chu-hem-quoc-lo-1a-p-binh-chieu-bank-tro-80-es3207852,homedy.com,3,7800000000,158,2026-05-26,Sổ hồng,3207852,10.8819382,106.7292434
"Đất Trung Tâm Hành Chính Củ Chi – Gần Chợ, Bệnh Viện, Trường Học, Giá Tốt Hiếm Có","1,3 Tỷ",100 m2,"Đường Trung Lập - Xã Thái Mỹ, Huyện Củ Chi, TP Hồ Chí Minh",Huyện Củ Chi,Đất nền,ban,https://homedy.com/ban-dat-huyen-cu-chi-tp-ho-chi-minh/trung-tam-hanh-chinh-gan-cho-benh-vien-truong-hoc-gia-tot-hiem-co-es3207832,homedy.com,0,1300000000,100,2026-05-26,Sổ hồng,3207832,11.0967072,106.5097461
"Phan Văn Trị - Bình Thạnh , CH 58M2/2 Tỷ 3 sổ sẵn , view Hồ bơi , tầng cao , ở ngay ,thuê 12 triệu","2,3 Tỷ",57 m2,"Đường Phan Văn Trị - Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Bất động sản khác,ban,https://homedy.com/ban-can-ho-quan-binh-thanh-tp-ho-chi-minh/phan-van-tri-ch-58m2-2-ty-3-so-san-view-boi-tang-cao-o-ngay-thue-12-trieu-es3206037,homedy.com,2,2300000000,57,2026-05-14,Sổ hồng,3206037,10.7091224,106.6232666
"Bán đất tặng nhà khu phân lô Linh Xuân , 52m2, 4,15 tỷ.","4,15 Tỷ",52 m2,"Đường 10 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Đất nền,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/dat-tang-khu-phan-lo-linh-xuan-52m2-415-ty-es3207833,homedy.com,2,4150000000.0000005,52,2026-05-26,Sổ hồng,3207833,10.8572104,106.7721044
"Chính chủ cần bán nhà mặt tiền giá rẻ chỉ 3,5 tỷ","3,5 Tỷ",59 m2,"Đường Tiền Lân 15 - Xã Bà Điểm, Huyện Hóc Môn, TP Hồ Chí Minh",Huyện Hóc Môn,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-huyen-hoc-mon-tp-ho-chi-minh/chinh-chu-can-tien-gia-re-35-ty-es3207812,homedy.com,0,3500000000,59,2026-05-25,Sổ hồng,3207812,10.865465500000001,106.6010124
"HXH, Hương Lộ 2, Bình Tân, 5.1x12m, 4 tầng, nhỉnh 5ty","5,5 Tỷ",60 m2,"Đường Hương lộ 2 - Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Bất động sản khác,ban,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/hxh-huong-lo-2-5-1x12m-4-tang-nhinh-5ty-es3207787,homedy.com,4,5500000000,60,2026-05-25,Sổ hồng,3207787,10.7703543,106.5995759
"HXH, Hương Lộ 2, Bình Tân, 4.3x9.7m, full nội thất, nhà mới ở ngay, Nhỉnh 5ty","5,2 Tỷ",42 m2,"Đường Hương lộ 2 - Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/hxh-huong-lo-2-4-3x9-7m-full-noi-that-moi-o-ngay-nhinh-5ty-es3207786,homedy.com,2,5200000000,42,2026-05-25,Sổ hồng,3207786,10.7703543,106.5995759
"HXH,Hương Lộ 2,Bình Tân, 48m2, 3 tầng, 4x12m, 4pn, nhà mới vào ở ngay","4,5 Tỷ",48 m2,"Đường Hương lộ 2 - Phường Bình Trị Đông B, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/hxhhuong-lo-2binh-48m2-3-tang-4x12m-4pn-moi-vao-o-ngay-es3207785,homedy.com,4,4500000000,48,2026-05-25,Sổ hồng,3207785,10.7703543,106.5995759
"HXH 1/, Hương Lộ 2, 32m2, 2 tầng, Nhà mới xây, BTCT kiên cố, Pháp lý chuẩn","4,2 Tỷ",32 m2,"Đường Hương lộ 2 - Phường Bình Trị Đông, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/hxh-1-huong-lo-2-32m2-tang-moi-xay-btct-kien-co-phap-ly-chuan-es3207784,homedy.com,2,4200000000,32,2026-05-25,Sổ hồng,3207784,10.7703543,106.5995759
Căn hộ The Eastern 59M² 1PN 1WC Full nội thất Giá bán: 2.9 tỷ.,"2,9 Tỷ",60 m2,"Đường Liên Phường, Phường Phú Hữu, Quận 9, TP Hồ Chí Minh",Quận 9,Căn hộ,ban,https://homedy.com/ban-can-ho-the-eastern/59m-1pn-1wc-full-noi-that-gia-2-9-ty-es3207772,homedy.com,1,2900000000,60,2026-05-25,Sổ hồng,3207772,10.80490577072418,106.7967395188324
"Bán đất mặt tiền Trần Khắc Chân, Q1, 520m² nở hậu đẹp, Giá 270 tỷ",350 Tỷ,571 m2,"Đường Trần Khắc Chân - Phường Tân Định, Quận 1, TP Hồ Chí Minh",Quận 1,Đất nền,ban,https://homedy.com/ban-dat-nen-du-an-quan-1-tp-ho-chi-minh/mat-tien-tran-khac-chan-q1-520m-no-hau-dep-gia-270-ty-es3207773,homedy.com,0,350000000000,571,2026-05-25,Sổ hồng,3207773,10.7331408,106.7252101
"Bán căn 3PN góc full nội thất đẹp, còn thương lương","11,5 Tỷ",89 m2,"Quận 10 - , TP Hồ Chí Minh",Quận 10,Bất động sản khác,ban,https://homedy.com/ban-can-ho-quan-10-tp-ho-chi-minh/3pn-goc-full-noi-that-dep-con-thuong-luong-es3207770,homedy.com,3,11500000000,89,2026-05-25,Sổ hồng,3207770,10.7725282,106.6682021
Bán GẤP căn hộ Palm Heights 80M² 2PN 2WC Giá 8.2 Tỷ thương lượng,"8,2 Tỷ",80 m2,"Đường Song Hành, Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Căn hộ,ban,https://homedy.com/ban-can-ho-palm-heights/gap-80m-2pn-2wc-gia-8-2-ty-thuong-luong-es3207763,homedy.com,2,8199999999.999999,80,2026-05-25,Sổ hồng,3207763,10.792628115021223,106.76246754989006
"Bán khách sạn 3 sao mặt tiền Lê Thánh Tôn, 146.5m2, hâm + 9 tầng, 48 phòng",350 Tỷ,"146,5 m2","Đường Lê Thánh Tôn - Phường Bến Thành, Quận 1, TP Hồ Chí Minh",Quận 1,Phòng/Cho thuê,ban,https://homedy.com/ban-bat-dong-san-khac-quan-1-tp-ho-chi-minh/khach-3-sao-mat-tien-le-thanh-ton-146-5m2-ham-9-tang-48-phong-es3207767,homedy.com,0,350000000000,146.5,2026-05-25,Sổ hồng,3207767,10.7741635,106.6903807
Cho thuê căn hộ Palm Heights 79M² 2PN 2WC Giá 16.5Tr/tháng,"16,5 Triệu",79 m2,"Đường Song Hành, Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Căn hộ,thue,https://homedy.com/ban-can-ho-palm-heights/cho-thue-79m-2pn-2wc-gia-16-5tr-thang-es3207756,homedy.com,2,16500000,79,2026-05-25,Sổ hồng,3207756,10.792628115021223,106.76246754989006
"Bán đất Thảo Điền, đất xây CHDV, 230m2, ngang 8,5m, sổ sạch, 55.2 tỷ","55,2 Tỷ",230 m2,"Đường Số 64 - Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Đất nền,ban,https://homedy.com/ban-dat-nen-du-an-quan-2-tp-ho-chi-minh/thao-dien-xay-chdv-230m2-ngang-85m-so-sach-55-ty-es3207760,homedy.com,0,55200000000,230,2026-05-25,Sổ hồng,3207760,10.8050147,106.7461236
Bán Nhà 72m2 Mặt Tiền Đường Tân Quý- Tân Phú - Gần AEON Mall,"12,3 Tỷ",72 m2,"Đường Tân Quý - Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh",Quận Tân Phú,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-tan-phu-tp-ho-chi-minh/72m2-tien-duong-quy-gan-aeon-mall-es3207748,homedy.com,0,12300000000,72,2026-05-25,Sổ hồng,3207748,10.7918681,106.6277515
Bán Đất Góc 2 Mặt Tiền Đoàn Hữu Trưng - An Phú The Visa - Quận 2- dt 18x35m- giá 75 tỷ,75 Tỷ,499 m2,"Đường Đoàn Hữu Trưng - Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Đất nền,ban,https://homedy.com/ban-nha-mat-pho-quan-2-tp-ho-chi-minh/dat-goc-tien-doan-huu-trung-an-phu-the-visa-dt-18x35m-gia-75-ty-es3207714,homedy.com,0,75000000000,499,2026-05-25,Sổ hồng,3207714,10.7730701,106.6544302
"cần bán gấp nhà Tân Bình giá tốt 2ty, 30m2, ngân hàng bán ra thu hồi vốn",2 Tỷ,30 m2,"Đường Nguyễn Phúc Chu - Phường 15, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-tan-binh-tp-ho-chi-minh/can-gap-gia-tot-2ty-30m2-ngan-hang-ra-thu-hoi-von-es3207729,homedy.com,2,2000000000,30,2026-05-25,Sổ hồng,3207729,10.7989297,106.7209052
"cần bán gấp nhà Tân Bình giá tốt 1ty950, 44m2, ngân hàng thanh lý thu hồi vốn","1,95 Tỷ",44 m2,"Đường Âu Cơ - Phường 10, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-tan-binh-tp-ho-chi-minh/can-gap-gia-tot-1ty950-44m2-ngan-hang-thanh-ly-thu-hoi-von-es3207724,homedy.com,2,1950000000,44,2026-05-25,Sổ hồng,3207724,10.7883754,106.6607778
Bán Nhà Mặt Tiền KDC Sông Đà Hiệp Bình Chánh - 100m2 - Sát Gigamall - Sổ Hồng Hoàn Công,"14,5 Tỷ",100 m2,"Đường B - Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-thanh-pho-thu-duc-tp-ho-chi-minh/tien-kdc-song-da-hiep-binh-chanh-100m2-sat-gigamall-so-hong-hoan-cong-es3204953,homedy.com,0,14500000000,100,2026-05-08,Sổ hồng,3204953,10.8299994,106.7132913
"Bán nhà 4 tầng 74m2- Đường 35, Hiệp bình chánh, Thủ Đức- 9.6 tỷ","9,6 Tỷ",74 m2,"Đường Số 35 - Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-thanh-pho-thu-duc-tp-ho-chi-minh/4-tang-74m2-duong-35-hiep-binh-chanh-9-6-ty-es3204956,homedy.com,0,9600000000,74,2026-05-25,Sổ hồng,3204956,10.8299994,106.7132913
"Bán nhà đường 53 Hiệp Bình Chánh Thủ Đức, gần chợ Hiệp Bình, 6 phòng trọ thu nhập 20tr/th","8,5 Tỷ",130 m2,"Đường Số 53 - Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/duong-53-hiep-binh-chanh-gan-cho-6-phong-tro-nhap-20tr-th-es3204967,homedy.com,0,8500000000,130,2026-05-08,Sổ hồng,3204967,10.8299994,106.7132913
Bán nhà 4 tầng 104m2 đường S2 Tây Thạnh Tân Phú- 17 tỷ- Đang có thu nhập 50tr/th,17 Tỷ,104 m2,"Đường S2 - Phường Tây Thạnh, Quận Tân Phú, TP Hồ Chí Minh",Quận Tân Phú,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-tan-phu-tp-ho-chi-minh/4-tang-104m2-duong-s2-tay-thanh-17-ty-dang-co-thu-nhap-50tr-th-es3205595,homedy.com,0,17000000000,104,2026-05-12,Sổ hồng,3205595,10.8131991,106.6238898
"Bán tòa nhà văn phòng Tân Bình, DT sàn 1977m², 1 hầm + 6 tầng, dòng tiền 400tr/tháng",150 Tỷ,319 m2,"Đường Phạm Văn Bạch - Phường 15, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Nhà phố,ban,https://homedy.com/ban-bat-dong-san-khac-quan-tan-binh-tp-ho-chi-minh/toa-nha-van-phong-dt-1977m-1-ham-6-tang-tien-400tr-thang-es3207699,homedy.com,0,150000000000,319,2026-05-25,Sổ hồng,3207699,10.7989297,106.7209052
"Bán nhà Nguyễn Trãi Q5, 69,4 m², 3 tầng, vị trí kinh doanh cực đẹp, HĐT 55tr/tháng, giá 40 tỷ",40 Tỷ,69 m2,"Đường Nguyễn Trãi - Phường 3, Quận 5, TP Hồ Chí Minh",Quận 5,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-5-tp-ho-chi-minh/nguyen-trai-q5-694-m-3-tang-vi-tri-kinh-doanh-cuc-dep-hdt-55tr-thang-gia-40-ty-es3207695,homedy.com,0,40000000000,69,2026-05-25,Sổ hồng,3207695,10.7758292,106.6908575
"thanh lý gấp nhà hẻm 51m2, 2ty2 giá tốt chủ nhà cần bán để trả nợ","2,2 Tỷ",51 m2,"Đường 124 - Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-tan-binh-tp-ho-chi-minh/thanh-ly-gap-hem-51m2-2ty2-gia-tot-chu-can-de-tra-no-es3207677,homedy.com,3,2200000000,51,2026-05-25,Sổ hồng,3207677,10.8030699,106.6522252
cần bán nhà giá ưu đãi 2ty3 70m2 do ngân hàng thanh toán ra thu hồi vốn,"2,3 Tỷ",70 m2,"Đường 6A - Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh",Huyện Bình Chánh,Nhà phố,ban,https://homedy.com/ban-nha-rieng-huyen-binh-chanh-tp-ho-chi-minh/can-gia-uu-dai-2ty3-70m2-do-ngan-hang-thanh-toan-ra-thu-hoi-von-es3207674,homedy.com,6,2300000000,70,2026-05-25,Sổ hồng,3207674,10.6950833,106.5909297
"Đất Nền Củ Chi Mặt Tiền, Vị Trí Đẹp Tiềm Năng Tăng Giá Cao","1,3 Tỷ",100 m2,"Đường Trung Lập - Xã Thái Mỹ, Huyện Củ Chi, TP Hồ Chí Minh",Huyện Củ Chi,Đất nền,ban,https://homedy.com/ban-dat-huyen-cu-chi-tp-ho-chi-minh/nen-mat-tien-vi-tri-dep-tiem-nang-tang-gia-cao-es3207668,homedy.com,0,1300000000,100,2026-05-25,Sổ hồng,3207668,11.0967072,106.5097461
"Bán CHDV Tân Kỳ Tân Quý, 43 phòng, 6 tầng, SHR, Quận Bình Tân","28,5 Tỷ",230 m2,"Đường Tân Kỳ Tân Quý - Phường Bình Hưng Hòa, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Phòng/Cho thuê,ban,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/chdv-ky-quy-43-phong-6-tang-shr-es3207665,homedy.com,0,28500000000,230,2026-05-25,Sổ hồng,3207665,10.7703543,106.5995759
"Bán căn hộ Moonlight Boulevard 2 phòng ngủ 2 toilet, nhà mới đẹp, nhận nhà ở ngay","3,5 Tỷ",70 m2,"Đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Căn hộ,ban,https://homedy.com/ban-can-ho-moonlight-boulevard/2-phong-ngu-toilet-nha-moi-dep-nhan-o-ngay-es3207652,homedy.com,2,3500000000,70,2026-05-25,Sổ hồng,3207652,10.73655919858591,106.61367647588804
"Bán nhà MT QL1a , ngay sát Metro Q12 giá 2 tỷ 7","2,7 Tỷ",60 m2,"Phường Thới An - Quận 12, TP Hồ Chí Minh",Quận 12,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-12-tp-ho-chi-minh/mt-ql1a-ngay-sat-metro-q12-gia-2-ty-7-es3207648,homedy.com,3,2700000000,60,2026-05-25,Sổ hồng,3207648,10.8612652,106.6642083
"//Bán nhà vip khu đồng bộ – ngay kdc vĩnh lộc, bình tân 63m2 (7.1,tỷ). lh:0826271379","7,1 Tỷ",63 m2,"Phường Bình Hưng Hòa B - Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-binh-tan-tp-ho-chi-minh/vip-khu-dong-bo-ngay-kdc-vinh-loc-63m2-7-1ty-lh0826271379-es3207635,homedy.com,5,7100000000,63,2026-05-25,Sổ hồng,3207635,10.7703543,106.5995759
"Bán nhanh lô đất full THỔ CƯ, 300m2, SHR, vay ngân hàng.","14,8 Tỷ",300 m2,"Đường Phan Văn Hớn - Xã Bà Điểm, Huyện Hóc Môn, TP Hồ Chí Minh",Huyện Hóc Môn,Đất nền,ban,https://homedy.com/ban-dat-huyen-hoc-mon-tp-ho-chi-minh/nhanh-lo-full-tho-cu-300m2-shr-vay-ngan-hang-es3196364,homedy.com,0,14800000000,300,2026-05-25,Sổ hồng,3196364,10.865465500000001,106.6010124
"Bán nhanh lô đất 5x12m, SHR, ngân hàng cho vay, chợ Bà Hom cũ, Tỉnh Lộ 10, quận BT","2,55 Tỷ",60 m2,"Đường Hồ Văn Long - Phường Tân Tạo, Quận Bình Tân, TP Hồ Chí Minh",Quận Bình Tân,Đất nền,ban,https://homedy.com/ban-dat-quan-binh-tan-tp-ho-chi-minh/nhanh-lo-5x12m-shr-ngan-hang-cho-vay-ba-hom-cu-tinh-10-bt-es3205198,homedy.com,0,2550000000,60,2026-05-25,Sổ hồng,3205198,10.7510379,106.5918016
[Siêu Phẩm CÓ 1 không 2] GÓC 3MT Số 78 đường BA VÂN - Quận Tân Bình - 2.400M2 - Chỉ 379 TỶ,379 Tỷ,2400 m2,"Đường Ba Vân - Phường 14, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Bất động sản khác,ban,https://homedy.com/ban-nha-mat-pho-quan-tan-binh-tp-ho-chi-minh/sieu-pham-co-1-khong-2-goc-3mt-so-78-duong-ba-van-400m2-379-ty-es3207235,homedy.com,0,379000000000,2400,2026-05-22,Sổ hồng,3207235,10.7907995,106.6984717
Chính chủ Bán Nhà MẶT TIỀN lớn đường Nam Kỳ Khởi Nghĩa DT (8m x 25m),117 Tỷ,"150,7 m2","Đường Nam Kỳ Khởi Nghĩa - Phường 8, Quận 3, TP Hồ Chí Minh",Quận 3,Nhà phố,ban,https://homedy.com/ban-nha-mat-pho-quan-3-tp-ho-chi-minh/chinh-chu-tien-lon-duong-nam-ky-khoi-nghia-dt-8m-x-25m-es3207558,homedy.com,0,117000000000,150.7,2026-05-24,Sổ hồng,3207558,10.7752885,106.705369
"Lô đất giá tốt - đường 2 Linh Xuân, 116 m2, 7,1 tỷ","7,1 Tỷ",116 m2,"Đường 2 - Phường Linh Xuân, Thành phố Thủ Đức, TP Hồ Chí Minh",Thành Phố Thủ Đức,Đất nền,ban,https://homedy.com/ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/lo-gia-tot-duong-2-linh-xuan-116-m2-71-ty-es3207578,homedy.com,0,7100000000,116,2026-05-24,Sổ hồng,3207578,10.8696224,106.7695374
Bán căn hộ Thủ Thiêm Dragon 75.5m² full nội thất – 2PN – giá 7.8 tỷ,"7,8 Tỷ","75,5 m2","Phường Cát Lái - Quận 2, TP Hồ Chí Minh",Quận 2,Căn hộ,ban,https://homedy.com/ban-can-ho-quan-2-tp-ho-chi-minh/thu-thiem-dragon-75-5m-full-noi-that-2pn-gia-7-8-ty-es3207569,homedy.com,2,7800000000,75.5,2026-05-24,Sổ hồng,3207569,10.761609933182994,106.7589783668518
Bán căn hộ 2pn DT 65m2 view đẹp SHR chung cư Belleza lô B - Quận 7,"3,6 Tỷ",65 m2,"Phường Phú Mỹ - Quận 7, TP Hồ Chí Minh",Quận 7,Căn hộ,ban,https://homedy.com/ban-can-ho-quan-7-tp-ho-chi-minh/2pn-dt-65m2-view-dep-shr-chung-cu-belleza-lo-b-es3207555,homedy.com,2,3600000000,65,2026-05-24,Sổ hồng,3207555,10.7141195,106.7348612
"Vỡ nợ kinh doanh, bán gấp nhà đường số 19, Hiệp Bình Chánh, Thủ Đức, 1,12 tỷ, 70m2 - Sổ riêng","1,12 Tỷ",70 m2,"Đường 19 - Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TP Hồ Chí Minh",Quận Thủ Đức,Nhà phố,ban,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/vo-no-kinh-doanh-gap-duong-so-19-hiep-binh-chanh-112-ty-70m2-es1469347,homedy.com,3,1120000000,70,2026-05-24,Sổ hồng,1469347,10.82746,106.72029
Bán nhà riêng Quận 4 - TP Hồ Chí Minh giá 1.23 tỷ,"1,23 Tỷ",65 m2,"Đường Đoàn Văn Bơ - Phường 14, Quận 4, TP Hồ Chí Minh",Quận 4,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-4-tp-ho-chi-minh/gia-1-23-ty-es1463115,homedy.com,5,1230000000,65,2026-05-24,Sổ hồng,1463115,10.7577108,106.7129679
"cần bán gấp nhà phố 1ty9, 36m2, chủ nhà ra định cư nước ngoài","1,9 Tỷ",36 m2,"Phường 7 - Quận Gò Vấp, TP Hồ Chí Minh",Quận Gò Vấp,Nhà phố,ban,https://homedy.com/ban-nha-rieng-quan-go-vap-tp-ho-chi-minh/can-gap-pho-1ty9-36m2-chu-ra-dinh-cu-nuoc-ngoai-es3207531,homedy.com,2,1900000000,36,2026-05-24,Sổ hồng,3207531,10.8353538,106.6740337
"Bán căn Penthouse Thảo Điền Green, căn 373m2 cả sân vườn, view sông, 90.7 tỷ","90,7 Tỷ",373 m2,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Đất nền,ban,https://homedy.com/ban-can-ho-thao-dien-green/penthouse-373m2-ca-san-vuon-view-song-90-7-ty-es3203961,homedy.com,0,90700000000,373,2026-05-02,Hợp đồng mua bán,3203961,10.8173109,106.730825
"Ga xe lửa MT Phạm Văn Đồng 2 Tỷ ( 50m2 )- Sổ Sẵn , Bank nhẹ 10 năm , Tầng ở cao , View tuyệt vời",2 Tỷ,50 m2,"Đường Nguyễn Bỉnh Khiêm - Phường 1, Quận Gò Vấp, TP Hồ Chí Minh",Quận Gò Vấp,Bất động sản khác,ban,https://homedy.com/ban-can-ho-quan-go-vap-tp-ho-chi-minh/ga-xe-lua-mt-pham-van-dong-2-ty-50m2-so-san-bank-nhe-10-nam-tang-o-cao-view-tuyet-voi-es3207489,homedy.com,2,2000000000,50,2026-05-24,Sổ hồng,3207489,10.8353538,106.6740337
BÁN NHÀ 4x10m SHR 3PN Hóc Môn - 500 TRIỆU ở ngay,500 Triệu,40 m2,"Đường Nguyễn Văn Bứa - Xã Xuân Thới Sơn, Huyện Hóc Môn, TP Hồ Chí Minh",Huyện Hóc Môn,Nhà phố,ban,https://homedy.com/ban-nha-rieng-huyen-hoc-mon-tp-ho-chi-minh/4x10m-shr-3pn-500-trieu-o-ngay-es3207481,homedy.com,2,500000000,40,2026-05-23,Sổ hồng,3207481,10.8937624,106.5832489
