source,source_group,source_id,ad_id,title,price,price_str,area,rooms,address,ward,district_id,district_name,category_id,category_name,lat,lon,image,ad_url,source_url,posted_at,scraped_at,page_fetched,price_m,price_per_m2,has_coord,is_rent
homedy,ban,homedy_3201119,3201119,"Bán nhà gấp, Đường Lê Văn Duyệt, Bình Thạnh, DT 55m2, Giá 1 Tỉ 700",1700000000,"1,7 Tỷ",60,2,"Đường Lê Văn Duyệt - Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 14,NA,Quận Bình Thạnh,1020,Nhà phố,10.8187623,106.7068282,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-duong-le-van-duyet-dt-55m2-gia-1-ti-700-es3201119,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/gap-duong-le-van-duyet-dt-55m2-gia-1-ti-700-es3201119,2026-05-25,2026-06-07 01:13:45.361434,NA,1700,28333333.333333332,1,0
homedy,ban,homedy_3206066,3206066,"Bán nhà 4x11m, Đường số 6, Bình Hưng Hòa B, Quận Bình Tân",1680000000,"1,68 Tỷ",44,2,"Đường Số 6 - Phường Bình Hưng Hòa B, Quận Bình Tân, TP Hồ Chí Minh",Phường Bình Hưng Hòa B,NA,Quận Bình Tân,1020,Nhà phố,10.7703543,106.5995759,NA,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/4x11m-duong-so-6-hung-hoa-b-es3206066,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/4x11m-duong-so-6-hung-hoa-b-es3206066,2026-06-02,2026-06-07 01:13:45.361434,NA,1680,38181818.18181818,1,0
homedy,ban,homedy_3209051,3209051,"Sát vách Q1, Q2. Bán nhà đẹp full nội thất vào ở ngay. Chỉ hơn 5 tỷ tl",5450000000,"5,45 Tỷ",32,2,"Đường Xô Viết Nghệ Tĩnh - Phường 21, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 21,NA,Thành phố Thủ Đức,1020,Nhà phố,10.8263833,106.7061889,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/sat-vach-q1-q2-dep-full-noi-that-vao-o-ngay-hon-5-ty-tl-es3209051,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/sat-vach-q1-q2-dep-full-noi-that-vao-o-ngay-hon-5-ty-tl-es3209051,2026-06-04,2026-06-07 01:13:45.361434,NA,5450,170312500,1,0
homedy,ban,homedy_3208753,3208753,"Giá đầu tư - nhà mới ở ngay, sát bên Phạm Văn Đồng, 9,7 tỷ.",9700000000,"9,7 Tỷ",59,4,"Đường Số 5 - Phường Linh Tây, Thành phố Thủ Đức, TP Hồ Chí Minh",Phường Linh Tây,NA,Thành phố Thủ Đức,1020,Nhà phố,10.8605653,106.7562481,NA,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-dau-tu-moi-o-ngay-sat-ben-pham-van-dong-97-ty-es3208753,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/gia-dau-tu-moi-o-ngay-sat-ben-pham-van-dong-97-ty-es3208753,2026-06-02,2026-06-07 01:13:45.361434,NA,9700,164406779.66101694,1,0
homedy,ban,homedy_3208766,3208766,"Bán nhà mặt tiền KDC Bông Sao , phường 5 , Quận 8 4 lầu , 5pn , 64m2 chỉ 11,8 tỷ",11800000000,"11,8 Tỷ",64,5,"Đường 320 Bông Sao - Quận 8, TP Hồ Chí Minh",Không rõ,NA,Quận 8,1020,Nhà phố,10.7211158,106.6292079,NA,https://homedy.com/ban-nha-mat-pho-quan-8-tp-ho-chi-minh/tien-kdc-bong-sao-phuong-5-4-lau-5pn-64m2-118-ty-es3208766,https://homedy.com/ban-nha-mat-pho-quan-8-tp-ho-chi-minh/tien-kdc-bong-sao-phuong-5-4-lau-5pn-64m2-118-ty-es3208766,2026-06-02,2026-06-07 01:13:45.361434,NA,11800,184375000,1,0
homedy,ban,homedy_3208605,3208605,"Bán nhà mặt tiền Phạm Thế Hiển Quận 8, 2 lầu ,dt 120m2 làm được nhiều phòng , chỉ 12,99 tỷ",12990000000,"12,99 Tỷ",120,0,"Đường Phạm Thế Hiển - Phường 7, Quận 8, TP Hồ Chí Minh",Phường 7,NA,Quận 8,1020,Nhà phố,10.7417794,106.6662335,NA,https://homedy.com/ban-nha-mat-pho-quan-8-tp-ho-chi-minh/tien-pham-the-hien-2-lau-dt-120m2-lam-duoc-nhieu-phong-1299-ty-es3208605,https://homedy.com/ban-nha-mat-pho-quan-8-tp-ho-chi-minh/tien-pham-the-hien-2-lau-dt-120m2-lam-duoc-nhieu-phong-1299-ty-es3208605,2026-05-31,2026-06-07 01:13:45.361434,NA,12990,108250000,1,0
homedy,ban,homedy_3154043,3154043,"Bán căn hộ Jamona Heights Quận 7 3PN 2WC, full nội thất, giá 5.5 tỷ – người nước ngoài mua được",5500000000,"5,5 Tỷ",95,3,"Đường Bùi Văn Ba, Phường Phú Thuận, Quận 7, TP Hồ Chí Minh",Phường Phú Thuận,NA,Quận 7,1010,Căn hộ,10.75009201633062,106.7362869148194,NA,https://homedy.com/ban-can-ho-jamona-heights/quan-7-3pn-2wc-full-noi-that-gia-5-ty-nguoi-nuoc-ngoai-mua-duoc-es3154043,https://homedy.com/ban-can-ho-jamona-heights/quan-7-3pn-2wc-full-noi-that-gia-5-ty-nguoi-nuoc-ngoai-mua-duoc-es3154043,2026-06-05,2026-06-07 01:13:45.361434,NA,5500,57894736.84210526,1,0
homedy,ban,homedy_3206977,3206977,"Nhanh mới kịp, Ngay HUTECH - dt 4*17 - hxh. Chỉ còn 10,x tỷ tl",10500000000,"10,5 Tỷ",66,0,"Đường Điện Biên Phủ - Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 25,NA,Quận Bình Thạnh,1020,Bất động sản khác,10.7987615,106.7208459,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/nhanh-moi-kip-ngay-hutech-dt-417-hxh-con-10x-ty-tl-es3206977,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/nhanh-moi-kip-ngay-hutech-dt-417-hxh-con-10x-ty-tl-es3206977,2026-06-05,2026-06-07 01:13:45.361434,NA,10500,159090909.0909091,1,0
homedy,ban,homedy_3209290,3209290,CĂN HỘ cao cấp- hiệp thành city – 102m2 - 2pn - chỉ 2.790 tỷ,2790000000,"2,79 Tỷ",102,2,"Đường Nguyễn Thị Búp - Phường Hiệp Thành, Quận 12, TP Hồ Chí Minh",Phường Hiệp Thành,NA,Quận 12,1010,Căn hộ,10.8673521,106.6259541,NA,https://homedy.com/ban-can-ho-quan-12-tp-ho-chi-minh/cao-cap-hiep-thanh-city-102m2-2pn-2-790-ty-es3209290,https://homedy.com/ban-can-ho-quan-12-tp-ho-chi-minh/cao-cap-hiep-thanh-city-102m2-2pn-2-790-ty-es3209290,2026-06-05,2026-06-07 01:13:45.361434,NA,2790,27352941.17647059,1,0
homedy,ban,homedy_3208470,3208470,"Bán nhà 4x15m, đường 7m nhựa, Liên Khu 4-5, Quận Bình Tân",6200000000,"6,2 Tỷ",60,4,"Đường Liên khu 4-5 - Phường Bình Hưng Hòa B, Quận Bình Tân, TP Hồ Chí Minh",Phường Bình Hưng Hòa B,NA,Quận Bình Tân,1020,Nhà phố,10.7703543,106.5995759,NA,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/4x15m-duong-7m-nhua-lien-khu-4-5-es3208470,https://homedy.com/ban-nha-rieng-quan-binh-tan-tp-ho-chi-minh/4x15m-duong-7m-nhua-lien-khu-4-5-es3208470,2026-05-30,2026-06-07 01:13:45.361434,NA,6200,103333333.33333333,1,0
homedy,ban,homedy_3209277,3209277,Siêu Phẩm Bán gấp căn nhà cấp 4 ở gần chợ Việt Kiều - Củ Chi 86m2 SHR giá 790tr,790000000,790 Triệu,86,2,"Đường Số 9 - Xã Tân Thông Hội, Huyện Củ Chi, TP Hồ Chí Minh",Xã Tân Thông Hội,NA,Huyện Củ Chi,1020,Nhà phố,11.0967072,106.5097461,NA,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/sieu-pham-gap-can-cap-4-o-gan-cho-viet-kieu-86m2-shr-gia-790tr-es3209277,https://homedy.com/ban-nha-rieng-huyen-cu-chi-tp-ho-chi-minh/sieu-pham-gap-can-cap-4-o-gan-cho-viet-kieu-86m2-shr-gia-790tr-es3209277,2026-06-05,2026-06-07 01:13:45.361434,NA,790,9186046.511627907,1,0
homedy,ban,homedy_3209265,3209265,️ Đặng Văn Bi_Trường Thọ 4.64T_Cận ga METRO,4640000000,"4,64 Tỷ",41,2,"Đường Đặng Văn Bi - Phường Trường Thọ, Thành phố Thủ Đức, TP Hồ Chí Minh",Phường Trường Thọ,NA,Thành phố Thủ Đức,1020,Bất động sản khác,10.8510238,106.7548953,NA,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/dang-van-bi-truong-tho-4-64t-can-ga-metro-es3209265,https://homedy.com/ban-nha-rieng-thanh-pho-thu-duc-tp-ho-chi-minh/dang-van-bi-truong-tho-4-64t-can-ga-metro-es3209265,2026-06-05,2026-06-07 01:13:45.361434,NA,4640,113170731.70731707,1,0
homedy,ban,homedy_3206556,3206556,"(P14) P. Bình Thạnh - DT 57m2 x 2 tầng BTCT vô ở ngay. Bán gấp 6,8 tỷ tl",6800000000,"6,8 Tỷ",57,3,"Đường Phan Bội Châu - Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 14,NA,Quận Bình Thạnh,1020,Bất động sản khác,10.8187622,106.7068282,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/p14-p-dt-57m2-x-2-tang-btct-vo-o-ngay-gap-68-ty-tl-es3206556,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/p14-p-dt-57m2-x-2-tang-btct-vo-o-ngay-gap-68-ty-tl-es3206556,2026-05-18,2026-06-07 01:13:45.361434,NA,6800,119298245.61403508,1,0
homedy,ban,homedy_3209261,3209261,Khách thiếu tiền cần thanh lý gấp để trả nợ ngân hàng bán nhà 2 tỷ 2 khu vực Bình Thạnh,2320000000,"2,22 - 2,32 Tỷ",55,3,"Đường Mai Xuân Thưởng - Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh",Phường 11,NA,Quận Bình Thạnh,1020,Nhà phố,10.767956999999999,106.6508148,NA,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/khach-thieu-tien-can-ly-gap-de-tra-no-ngan-hang-2-ty-khu-vuc-es3209261,https://homedy.com/ban-nha-rieng-quan-binh-thanh-tp-ho-chi-minh/khach-thieu-tien-can-ly-gap-de-tra-no-ngan-hang-2-ty-khu-vuc-es3209261,2026-06-05,2026-06-07 01:13:45.361434,NA,2320,42181818.18181818,1,0
